日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/08/03,"9,429.64","16,859.82",2020-08-03,9429.64,16859.82,0,0
109/08/04,"9,608.11","17,178.92",2020-08-04,9608.11,17178.92,0,0
109/08/05,"9,740.46","17,415.57",2020-08-05,9740.46,17415.57,0,0
109/08/06,"9,767.79","17,474.65",2020-08-06,9767.79,17474.65,0,0
109/08/07,"9,683.34","17,323.56",2020-08-07,9683.34,17323.56,0,0
109/08/10,"9,640.04","17,246.09",2020-08-10,9640.04,17246.09,0,0
109/08/11,"9,603.32","17,180.41",2020-08-11,9603.32,17180.41,0,0
109/08/12,"9,585.97","17,157.80",2020-08-12,9585.97,17157.8,0,0
109/08/13,"9,580.80","17,152.49",2020-08-13,9580.8,17152.49,0,0
109/08/14,"9,695.70","17,358.19",2020-08-14,9695.7,17358.19,0,0
109/08/17,"9,782.67","17,513.89",2020-08-17,9782.67,17513.89,0,0
109/08/18,"9,685.49","17,339.90",2020-08-18,9685.49,17339.9,0,0
109/08/19,"9,652.81","17,281.39",2020-08-19,9652.81,17281.39,0,0
109/08/20,"9,258.25","16,576.54",2020-08-20,9258.25,16576.54,0,0
109/08/21,"9,479.44","16,977.93",2020-08-21,9479.44,16977.93,0,0
109/08/24,"9,574.30","17,158.92",2020-08-24,9574.3,17158.92,0,0
109/08/25,"9,639.89","17,280.49",2020-08-25,9639.89,17280.49,0,0
109/08/26,"9,635.29","17,275.87",2020-08-26,9635.29,17275.87,0,0
109/08/27,"9,618.68","17,257.05",2020-08-27,9618.68,17257.05,0,0
109/08/28,"9,608.74","17,250.74",2020-08-28,9608.74,17250.74,0,0
109/08/31,"9,506.36","17,066.94",2020-08-31,9506.36,17066.94,0,0
