日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/03/01,"7,834.01","12,576.05",2018-03-01,7834.01,12576.05,0,0
107/03/02,"7,765.90","12,466.73",2018-03-02,7765.9,12466.73,0,0
107/03/05,"7,694.36","12,351.88",2018-03-05,7694.36,12351.88,0,0
107/03/06,"7,730.46","12,409.82",2018-03-06,7730.46,12409.82,0,0
107/03/07,"7,740.00","12,425.15",2018-03-07,7740.0,12425.15,0,0
107/03/08,"7,797.20","12,516.97",2018-03-08,7797.2,12516.97,0,0
107/03/09,"7,837.62","12,581.85",2018-03-09,7837.62,12581.85,0,0
107/03/12,"7,934.87","12,737.96",2018-03-12,7934.87,12737.96,0,0
107/03/13,"7,990.72","12,827.62",2018-03-13,7990.72,12827.62,0,0
107/03/14,"7,947.72","12,758.60",2018-03-14,7947.72,12758.6,0,0
107/03/15,"7,983.02","12,815.26",2018-03-15,7983.02,12815.26,0,0
107/03/16,"7,989.28","12,825.32",2018-03-16,7989.28,12825.32,0,0
107/03/19,"7,985.45","12,819.17",2018-03-19,7985.45,12819.17,0,0
107/03/20,"7,974.77","12,802.01",2018-03-20,7974.77,12802.01,0,0
107/03/21,"8,040.80","12,908.03",2018-03-21,8040.8,12908.03,0,0
107/03/22,"8,009.30","12,857.45",2018-03-22,8009.3,12857.45,0,0
107/03/23,"7,871.91","12,636.89",2018-03-23,7871.91,12636.89,0,0
107/03/26,"7,887.46","12,661.86",2018-03-26,7887.46,12661.86,0,0
107/03/27,"8,004.23","12,849.32",2018-03-27,8004.23,12849.32,0,0
107/03/28,"7,915.82","12,707.39",2018-03-28,7915.82,12707.39,0,0
107/03/29,"7,945.32","12,754.74",2018-03-29,7945.32,12754.74,0,0
107/03/30,"7,970.35","12,794.93",2018-03-30,7970.35,12794.93,0,0
107/03/31,"7,994.35","12,833.45",2018-03-31,7994.35,12833.45,0,0
