日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/09/02,"7,992.58","13,888.13",2019-09-02,7992.58,13888.13,0,0
108/09/03,"7,942.79","13,804.54",2019-09-03,7942.79,13804.54,0,0
108/09/04,"8,008.97","13,919.56",2019-09-04,8008.97,13919.56,0,0
108/09/05,"8,050.78","14,009.17",2019-09-05,8050.78,14009.17,0,0
108/09/06,"8,075.19","14,051.65",2019-09-06,8075.19,14051.65,0,0
108/09/09,"8,069.21","14,041.25",2019-09-09,8069.21,14041.25,0,0
108/09/10,"8,049.11","14,006.27",2019-09-10,8049.11,14006.27,0,0
108/09/11,"8,092.64","14,082.01",2019-09-11,8092.64,14082.01,0,0
108/09/12,"8,145.23","14,173.53",2019-09-12,8145.23,14173.53,0,0
108/09/16,"8,141.45","14,166.95",2019-09-16,8141.45,14166.95,0,0
108/09/17,"8,144.34","14,171.99",2019-09-17,8144.34,14171.99,0,0
108/09/18,"8,179.55","14,233.24",2019-09-18,8179.55,14233.24,0,0
108/09/19,"8,170.58","14,217.64",2019-09-19,8170.58,14217.64,0,0
108/09/20,"8,197.48","14,264.45",2019-09-20,8197.48,14264.45,0,0
108/09/23,"8,230.15","14,321.31",2019-09-23,8230.15,14321.31,0,0
108/09/24,"8,225.61","14,313.40",2019-09-24,8225.61,14313.4,0,0
108/09/25,"8,174.32","14,224.14",2019-09-25,8174.32,14224.14,0,0
108/09/26,"8,145.08","14,173.27",2019-09-26,8145.08,14173.27,0,0
108/09/27,"8,032.76","13,977.82",2019-09-27,8032.76,13977.82,0,0
