日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/12/01,"13,041.13","25,496.22",2022-12-01,13041.13,25496.22,0,0
111/12/02,"13,075.50","25,563.41",2022-12-02,13075.5,25563.41,0,0
111/12/05,"13,147.49","25,704.15",2022-12-05,13147.49,25704.15,0,0
111/12/06,"12,972.90","25,362.83",2022-12-06,12972.9,25362.83,0,0
111/12/07,"12,850.24","25,123.02",2022-12-07,12850.24,25123.02,0,0
111/12/08,"12,839.81","25,102.62",2022-12-08,12839.81,25102.62,0,0
111/12/09,"12,914.62","25,248.88",2022-12-09,12914.62,25248.88,0,0
111/12/12,"12,859.12","25,140.38",2022-12-12,12859.12,25140.38,0,0
111/12/13,"12,772.14","24,970.32",2022-12-13,12772.14,24970.32,0,0
111/12/14,"12,984.10","25,384.71",2022-12-14,12984.1,25384.71,0,0
111/12/15,"13,022.03","25,458.88",2022-12-15,13022.03,25458.88,0,0
111/12/16,"12,916.44","25,252.44",2022-12-16,12916.44,25252.44,0,0
111/12/19,"12,806.09","25,036.69",2022-12-19,12806.09,25036.69,0,0
111/12/20,"12,507.76","24,453.45",2022-12-20,12507.76,24453.45,0,0
111/12/21,"12,569.84","24,574.81",2022-12-21,12569.84,24574.81,0,0
111/12/22,"12,728.94","24,885.87",2022-12-22,12728.94,24885.87,0,0
111/12/23,"12,646.51","24,724.72",2022-12-23,12646.51,24724.72,0,0
