日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/09/01,"6,362.14","9,856.13",2016-09-01,6362.14,9856.13,0,0
105/09/02,"6,349.61","9,838.03",2016-09-02,6349.61,9838.03,0,0
105/09/05,"6,411.56","9,934.03",2016-09-05,6411.56,9934.03,0,0
105/09/06,"6,493.09","10,060.35",2016-09-06,6493.09,10060.35,0,0
105/09/07,"6,506.54","10,081.19",2016-09-07,6506.54,10081.19,0,0
105/09/08,"6,550.59","10,153.42",2016-09-08,6550.59,10153.42,0,0
105/09/09,"6,503.80","10,080.89",2016-09-09,6503.8,10080.89,0,0
105/09/10,"6,398.09","9,917.04",2016-09-10,6398.09,9917.04,0,0
105/09/12,"6,348.55","9,840.26",2016-09-12,6348.55,9840.26,0,0
105/09/13,"6,324.71","9,803.31",2016-09-13,6324.71,9803.31,0,0
105/09/14,"6,330.11","9,811.67",2016-09-14,6330.11,9811.67,0,0
105/09/19,"6,454.01","10,003.72",2016-09-19,6454.01,10003.72,0,0
105/09/20,"6,461.75","10,016.57",2016-09-20,6461.75,10016.57,0,0
105/09/21,"6,512.29","10,094.92",2016-09-21,6512.29,10094.92,0,0
105/09/22,"6,512.63","10,095.44",2016-09-22,6512.63,10095.44,0,0
105/09/23,"6,540.94","10,139.33",2016-09-23,6540.94,10139.33,0,0
105/09/26,"6,499.13","10,074.51",2016-09-26,6499.13,10074.51,0,0
105/09/27,"6,499.13","10,074.51",2016-09-27,6499.13,10074.51,0,0
105/09/28,"6,499.13","10,074.51",2016-09-28,6499.13,10074.51,0,0
105/09/29,"6,529.18","10,121.09",2016-09-29,6529.18,10121.09,0,0
105/09/30,"6,488.02","10,057.29",2016-09-30,6488.02,10057.29,0,0
