日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/05/03,"13,402.74","24,185.44",2021-05-03,13402.74,24185.44,0,0
110/05/04,"12,891.80","23,263.44",2021-05-04,12891.8,23263.44,0,0
110/05/05,"12,853.81","23,194.90",2021-05-05,12853.81,23194.9,0,0
110/05/06,"12,884.88","23,250.95",2021-05-06,12884.88,23250.95,0,0
110/05/07,"13,191.57","23,804.39",2021-05-07,13191.57,23804.39,0,0
110/05/10,"13,316.36","24,029.57",2021-05-10,13316.36,24029.57,0,0
110/05/11,"12,724.03","22,960.71",2021-05-11,12724.03,22960.71,0,0
110/05/12,"12,027.38","21,705.10",2021-05-12,12027.38,21705.1,0,0
110/05/13,"11,889.54","21,456.34",2021-05-13,11889.54,21456.34,0,0
110/05/14,"11,912.87","21,498.46",2021-05-14,11912.87,21498.46,0,0
110/05/17,"11,366.58","20,512.60",2021-05-17,11366.58,20512.6,0,0
110/05/18,"12,077.29","21,795.17",2021-05-18,12077.29,21795.17,0,0
110/05/19,"12,239.12","22,087.22",2021-05-19,12239.12,22087.22,0,0
110/05/20,"12,119.50","21,871.35",2021-05-20,12119.5,21871.35,0,0
110/05/21,"12,346.59","22,281.16",2021-05-21,12346.59,22281.16,0,0
110/05/24,"12,556.24","22,659.50",2021-05-24,12556.24,22659.5,0,0
110/05/25,"12,634.91","22,801.47",2021-05-25,12634.91,22801.47,0,0
110/05/26,"12,730.40","22,973.80",2021-05-26,12730.4,22973.8,0,0
110/05/27,"12,796.65","23,093.35",2021-05-27,12796.65,23093.35,0,0
110/05/28,"13,103.00","23,649.36",2021-05-28,13103.0,23649.36,0,0
110/05/31,"13,255.85","23,925.24",2021-05-31,13255.85,23925.24,0,0
