日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/03/03,"7,557.71","10,490.08",2014-03-03,7557.71,10490.08,0,0
103/03/04,"7,500.43","10,410.58",2014-03-04,7500.43,10410.58,0,0
103/03/05,"7,549.79","10,479.09",2014-03-05,7549.79,10479.09,0,0
103/03/06,"7,578.75","10,519.28",2014-03-06,7578.75,10519.28,0,0
103/03/07,"7,540.21","10,465.79",2014-03-07,7540.21,10465.79,0,0
103/03/10,"7,505.13","10,417.11",2014-03-10,7505.13,10417.11,0,0
103/03/11,"7,514.70","10,430.38",2014-03-11,7514.7,10430.38,0,0
103/03/12,"7,512.74","10,427.67",2014-03-12,7512.74,10427.67,0,0
103/03/13,"7,508.02","10,421.11",2014-03-13,7508.02,10421.11,0,0
103/03/14,"7,460.94","10,355.76",2014-03-14,7460.94,10355.76,0,0
103/03/17,"7,495.78","10,404.12",2014-03-17,7495.78,10404.12,0,0
103/03/18,"7,506.32","10,418.75",2014-03-18,7506.32,10418.75,0,0
103/03/19,"7,464.33","10,360.47",2014-03-19,7464.33,10360.47,0,0
103/03/20,"7,382.53","10,246.93",2014-03-20,7382.53,10246.93,0,0
103/03/21,"7,387.20","10,253.42",2014-03-21,7387.2,10253.42,0,0
103/03/24,"7,399.96","10,271.12",2014-03-24,7399.96,10271.12,0,0
103/03/25,"7,452.47","10,344.01",2014-03-25,7452.47,10344.01,0,0
103/03/26,"7,503.98","10,415.51",2014-03-26,7503.98,10415.51,0,0
103/03/27,"7,506.82","10,419.44",2014-03-27,7506.82,10419.44,0,0
103/03/28,"7,478.85","10,380.62",2014-03-28,7478.85,10380.62,0,0
103/03/31,"7,575.95","10,515.40",2014-03-31,7575.95,10515.4,0,0
