日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/04/01,"7,583.70","10,526.16",2014-04-01,7583.7,10526.16,0,0
103/04/02,"7,637.67","10,601.07",2014-04-02,7637.67,10601.07,0,0
103/04/03,"7,632.42","10,593.78",2014-04-03,7632.42,10593.78,0,0
103/04/07,"7,639.62","10,603.77",2014-04-07,7639.62,10603.77,0,0
103/04/08,"7,608.09","10,560.01",2014-04-08,7608.09,10560.01,0,0
103/04/09,"7,645.96","10,612.58",2014-04-09,7645.96,10612.58,0,0
103/04/10,"7,621.40","10,578.49",2014-04-10,7621.4,10578.49,0,0
103/04/11,"7,564.35","10,499.29",2014-04-11,7564.35,10499.29,0,0
103/04/14,"7,502.58","10,413.57",2014-04-14,7502.58,10413.57,0,0
103/04/15,"7,561.05","10,494.72",2014-04-15,7561.05,10494.72,0,0
103/04/16,"7,608.52","10,560.61",2014-04-16,7608.52,10560.61,0,0
103/04/17,"7,639.71","10,603.90",2014-04-17,7639.71,10603.9,0,0
103/04/18,"7,608.66","10,560.81",2014-04-18,7608.66,10560.81,0,0
103/04/21,"7,597.22","10,544.92",2014-04-21,7597.22,10544.92,0,0
103/04/22,"7,619.37","10,575.66",2014-04-22,7619.37,10575.66,0,0
103/04/23,"7,593.28","10,539.45",2014-04-23,7593.28,10539.45,0,0
103/04/24,"7,578.57","10,519.03",2014-04-24,7578.57,10519.03,0,0
103/04/25,"7,404.51","10,277.45",2014-04-25,7404.51,10277.45,0,0
103/04/28,"7,421.88","10,301.55",2014-04-28,7421.88,10301.55,0,0
103/04/29,"7,508.62","10,421.94",2014-04-29,7508.62,10421.94,0,0
103/04/30,"7,419.87","10,298.77",2014-04-30,7419.87,10298.77,0,0
