日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/03/01,"19,335.87","39,013.35",2024-03-01,19335.87,39013.35,0,0
113/03/04,"19,416.92","39,176.87",2024-03-04,19416.92,39176.87,0,0
113/03/05,"19,523.03","39,390.96",2024-03-05,19523.03,39390.96,0,0
113/03/06,"19,640.56","39,628.11",2024-03-06,19640.56,39628.11,0,0
113/03/07,"19,512.05","39,368.81",2024-03-07,19512.05,39368.81,0,0
113/03/08,"19,204.71","38,748.72",2024-03-08,19204.71,38748.72,0,0
113/03/11,"19,328.66","38,998.80",2024-03-11,19328.66,38998.8,0,0
113/03/12,"19,495.61","39,335.64",2024-03-12,19495.61,39335.64,0,0
113/03/13,"19,277.51","38,895.60",2024-03-13,19277.51,38895.6,0,0
113/03/14,"19,266.31","38,873.00",2024-03-14,19266.31,38873.0,0,0
113/03/15,"19,261.97","38,864.24",2024-03-15,19261.97,38864.24,0,0
113/03/18,"19,481.93","39,308.05",2024-03-18,19481.93,39308.05,0,0
113/03/19,"19,355.54","39,053.04",2024-03-19,19355.54,39053.04,0,0
113/03/20,"19,273.01","38,886.52",2024-03-20,19273.01,38886.52,0,0
113/03/21,"19,555.84","39,457.16",2024-03-21,19555.84,39457.16,0,0
113/03/22,"19,582.47","39,524.69",2024-03-22,19582.47,39524.69,0,0
113/03/25,"19,578.41","39,516.49",2024-03-25,19578.41,39516.49,0,0
