日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/07/01,"37,158.37","80,023.87",2026-07-01,37158.37,80023.87,0,0
115/07/02,"37,450.59","80,692.14",2026-07-02,37450.59,80692.14,0,0
115/07/03,"37,733.20","81,301.06",2026-07-03,37733.2,81301.06,0,0
115/07/06,"37,692.37","81,264.72",2026-07-06,37692.37,81264.72,0,0
115/07/07,"36,350.56","78,399.48",2026-07-07,36350.56,78399.48,0,0
115/07/08,"36,456.70","78,682.48",2026-07-08,36456.7,78682.48,0,0
115/07/09,"36,288.04","78,384.86",2026-07-09,36288.04,78384.86,0,0
115/07/13,"35,861.09","77,608.91",2026-07-13,35861.09,77608.91,0,0
115/07/14,"35,146.27","76,146.14",2026-07-14,35146.27,76146.14,0,0
115/07/15,"36,215.25","78,505.71",2026-07-15,36215.25,78505.71,0,0
115/07/16,"35,582.38","77,233.01",2026-07-16,35582.38,77233.01,0,0
115/07/17,"33,832.32","73,442.58",2026-07-17,33832.32,73442.58,0,0
115/07/20,"33,282.17","72,248.34",2026-07-20,33282.17,72248.34,0,0
