日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/01/02,"6,485.89","8,731.91",2013-01-02,6485.89,8731.91,0,0
102/01/03,"6,541.95","8,807.37",2013-01-03,6541.95,8807.37,0,0
102/01/04,"6,510.47","8,764.99",2013-01-04,6510.47,8764.99,0,0
102/01/07,"6,477.04","8,719.99",2013-01-07,6477.04,8719.99,0,0
102/01/08,"6,461.68","8,699.31",2013-01-08,6461.68,8699.31,0,0
102/01/09,"6,476.15","8,718.78",2013-01-09,6476.15,8718.78,0,0
102/01/10,"6,539.69","8,804.33",2013-01-10,6539.69,8804.33,0,0
102/01/11,"6,558.52","8,829.68",2013-01-11,6558.52,8829.68,0,0
102/01/14,"6,559.45","8,830.93",2013-01-14,6559.45,8830.93,0,0
102/01/15,"6,511.33","8,766.16",2013-01-15,6511.33,8766.16,0,0
102/01/16,"6,469.80","8,710.24",2013-01-16,6469.8,8710.24,0,0
102/01/17,"6,354.31","8,554.76",2013-01-17,6354.31,8554.76,0,0
102/01/18,"6,448.83","8,682.01",2013-01-18,6448.83,8682.01,0,0
102/01/21,"6,457.84","8,694.13",2013-01-21,6457.84,8694.13,0,0
102/01/22,"6,496.26","8,745.87",2013-01-22,6496.26,8745.87,0,0
102/01/23,"6,470.41","8,711.06",2013-01-23,6470.41,8711.06,0,0
102/01/24,"6,432.38","8,659.86",2013-01-24,6432.38,8659.86,0,0
102/01/25,"6,420.93","8,644.44",2013-01-25,6420.93,8644.44,0,0
102/01/28,"6,476.96","8,719.88",2013-01-28,6476.96,8719.88,0,0
102/01/29,"6,548.12","8,815.68",2013-01-29,6548.12,8815.68,0,0
102/01/30,"6,585.64","8,866.19",2013-01-30,6585.64,8866.19,0,0
102/01/31,"6,597.58","8,882.27",2013-01-31,6597.58,8882.27,0,0
