日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/11/01,"19,495.25","40,321.38",2024-11-01,19495.25,40321.38,0,0
113/11/04,"19,540.00","40,413.93",2024-11-04,19540.0,40413.93,0,0
113/11/05,"19,701.51","40,747.97",2024-11-05,19701.51,40747.97,0,0
113/11/06,"19,765.63","40,880.60",2024-11-06,19765.63,40880.6,0,0
113/11/07,"20,066.51","41,502.90",2024-11-07,20066.51,41502.9,0,0
113/11/08,"19,922.99","41,206.05",2024-11-08,19922.99,41206.05,0,0
113/11/11,"19,924.75","41,209.70",2024-11-11,19924.75,41209.7,0,0
113/11/12,"19,561.48","40,458.37",2024-11-12,19561.48,40458.37,0,0
113/11/13,"19,484.60","40,299.35",2024-11-13,19484.6,40299.35,0,0
113/11/14,"19,294.24","39,905.63",2024-11-14,19294.24,39905.63,0,0
113/11/15,"19,400.81","40,126.05",2024-11-15,19400.81,40126.05,0,0
113/11/18,"19,172.62","39,654.10",2024-11-18,19172.62,39654.1,0,0
113/11/19,"19,470.16","40,269.48",2024-11-19,19470.16,40269.48,0,0
113/11/20,"19,349.45","40,019.83",2024-11-20,19349.45,40019.83,0,0
113/11/21,"19,466.39","40,261.69",2024-11-21,19466.39,40261.69,0,0
