日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/02/01,"5,986.31","8,942.93",2016-02-01,5986.31,8942.93,0,0
105/02/02,"5,979.48","8,932.73",2016-02-02,5979.48,8932.73,0,0
105/02/03,"5,896.29","8,808.46",2016-02-03,5896.29,8808.46,0,0
105/02/15,"5,913.01","8,833.44",2016-02-15,5913.01,8833.44,0,0
105/02/16,"6,003.66","8,968.84",2016-02-16,6003.66,8968.84,0,0
105/02/17,"6,002.81","8,967.59",2016-02-17,6002.81,8967.59,0,0
105/02/18,"6,057.47","9,049.24",2016-02-18,6057.47,9049.24,0,0
105/02/19,"6,081.62","9,085.32",2016-02-19,6081.62,9085.32,0,0
105/02/22,"6,084.03","9,088.91",2016-02-22,6084.03,9088.91,0,0
105/02/23,"6,085.06","9,090.46",2016-02-23,6085.06,9090.46,0,0
105/02/24,"6,050.54","9,038.88",2016-02-24,6050.54,9038.88,0,0
105/02/25,"6,092.23","9,101.17",2016-02-25,6092.23,9101.17,0,0
105/02/26,"6,146.46","9,182.18",2016-02-26,6146.46,9182.18,0,0
