日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/11/01,"8,370.53","14,581.12",2019-11-01,8370.53,14581.12,0,0
108/11/04,"8,415.56","14,659.55",2019-11-04,8415.56,14659.55,0,0
108/11/05,"8,463.19","14,742.53",2019-11-05,8463.19,14742.53,0,0
108/11/06,"8,414.48","14,657.67",2019-11-06,8414.48,14657.67,0,0
108/11/07,"8,363.10","14,568.17",2019-11-07,8363.1,14568.17,0,0
108/11/08,"8,366.84","14,574.68",2019-11-08,8366.84,14574.68,0,0
108/11/11,"8,286.30","14,434.39",2019-11-11,8286.3,14434.39,0,0
108/11/12,"8,370.72","14,581.44",2019-11-12,8370.72,14581.44,0,0
108/11/13,"8,326.43","14,504.28",2019-11-13,8326.43,14504.28,0,0
108/11/14,"8,307.59","14,471.48",2019-11-14,8307.59,14471.48,0,0
108/11/15,"8,337.22","14,523.09",2019-11-15,8337.22,14523.09,0,0
108/11/18,"8,369.82","14,579.87",2019-11-18,8369.82,14579.87,0,0
108/11/19,"8,393.84","14,621.71",2019-11-19,8393.84,14621.71,0,0
108/11/20,"8,382.85","14,602.57",2019-11-20,8382.85,14602.57,0,0
108/11/21,"8,347.49","14,540.98",2019-11-21,8347.49,14540.98,0,0
108/11/22,"8,378.80","14,595.51",2019-11-22,8378.8,14595.51,0,0
108/11/25,"8,381.12","14,599.56",2019-11-25,8381.12,14599.56,0,0
108/11/26,"8,429.02","14,682.99",2019-11-26,8429.02,14682.99,0,0
108/11/27,"8,462.16","14,740.72",2019-11-27,8462.16,14740.72,0,0
108/11/28,"8,440.76","14,703.46",2019-11-28,8440.76,14703.46,0,0
108/11/29,"8,365.62","14,572.56",2019-11-29,8365.62,14572.56,0,0
