日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/12/01,"6,061.18","7,894.42",2011-12-01,6061.18,7894.42,0,0
100/12/02,"6,039.80","7,866.58",2011-12-02,6039.8,7866.58,0,0
100/12/05,"5,995.34","7,808.66",2011-12-05,5995.34,7808.66,0,0
100/12/06,"5,847.56","7,616.19",2011-12-06,5847.56,7616.19,0,0
100/12/07,"5,889.94","7,671.38",2011-12-07,5889.94,7671.38,0,0
100/12/08,"5,812.14","7,570.06",2011-12-08,5812.14,7570.06,0,0
100/12/09,"5,740.71","7,477.02",2011-12-09,5740.71,7477.02,0,0
100/12/12,"5,755.90","7,496.80",2011-12-12,5755.9,7496.8,0,0
100/12/13,"5,677.52","7,394.71",2011-12-13,5677.52,7394.71,0,0
100/12/14,"5,749.91","7,489.01",2011-12-14,5749.91,7489.01,0,0
100/12/15,"5,618.05","7,317.26",2011-12-15,5618.05,7317.26,0,0
100/12/16,"5,629.50","7,332.17",2011-12-16,5629.5,7332.17,0,0
100/12/19,"5,428.38","7,070.22",2011-12-19,5428.38,7070.22,0,0
100/12/20,"5,469.49","7,123.77",2011-12-20,5469.49,7123.77,0,0
100/12/21,"5,780.30","7,528.59",2011-12-21,5780.3,7528.59,0,0
100/12/22,"5,760.46","7,502.74",2011-12-22,5760.46,7502.74,0,0
100/12/23,"5,919.32","7,709.66",2011-12-23,5919.32,7709.66,0,0
100/12/26,"5,900.61","7,685.27",2011-12-26,5900.61,7685.27,0,0
100/12/27,"5,880.23","7,658.73",2011-12-27,5880.23,7658.73,0,0
100/12/28,"5,864.87","7,638.73",2011-12-28,5864.87,7638.73,0,0
100/12/29,"5,896.61","7,680.07",2011-12-29,5896.61,7680.07,0,0
100/12/30,"5,879.27","7,657.49",2011-12-30,5879.27,7657.49,0,0
