日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/09/01,"6,841.24","8,883.72",2011-09-01,6841.24,8883.72,0,0
100/09/02,"6,873.74","8,925.92",2011-09-02,6873.74,8925.92,0,0
100/09/05,"6,693.54","8,691.92",2011-09-05,6693.54,8691.92,0,0
100/09/06,"6,462.17","8,391.47",2011-09-06,6462.17,8391.47,0,0
100/09/07,"6,599.36","8,569.63",2011-09-07,6599.36,8569.63,0,0
100/09/08,"6,642.08","8,625.09",2011-09-08,6642.08,8625.09,0,0
100/09/09,"6,692.16","8,697.55",2011-09-09,6692.16,8697.55,0,0
100/09/13,"6,508.84","8,461.27",2011-09-13,6508.84,8461.27,0,0
100/09/14,"6,300.10","8,189.91",2011-09-14,6300.1,8189.91,0,0
100/09/15,"6,478.44","8,421.74",2011-09-15,6478.44,8421.74,0,0
100/09/16,"6,700.50","8,710.42",2011-09-16,6700.5,8710.42,0,0
100/09/19,"6,580.89","8,557.00",2011-09-19,6580.89,8557.0,0,0
100/09/20,"6,600.29","8,582.89",2011-09-20,6600.29,8582.89,0,0
100/09/21,"6,642.03","8,637.17",2011-09-21,6642.03,8637.17,0,0
100/09/22,"6,424.85","8,359.44",2011-09-22,6424.85,8359.44,0,0
100/09/23,"6,142.03","7,991.45",2011-09-23,6142.03,7991.45,0,0
100/09/26,"5,875.98","7,647.07",2011-09-26,5875.98,7647.07,0,0
100/09/27,"6,040.21","7,860.80",2011-09-27,6040.21,7860.8,0,0
100/09/28,"6,109.63","7,951.15",2011-09-28,6109.63,7951.15,0,0
100/09/29,"6,182.88","8,046.49",2011-09-29,6182.88,8046.49,0,0
100/09/30,"6,207.81","8,078.92",2011-09-30,6207.81,8078.92,0,0
