日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/12/03,"7,433.96","12,416.22",2018-12-03,7433.96,12416.22,0,0
107/12/04,"7,396.02","12,352.84",2018-12-04,7396.02,12352.84,0,0
107/12/05,"7,257.83","12,122.04",2018-12-05,7257.83,12122.04,0,0
107/12/06,"7,073.12","11,813.54",2018-12-06,7073.12,11813.54,0,0
107/12/07,"7,123.15","11,897.10",2018-12-07,7123.15,11897.1,0,0
107/12/10,"7,019.75","11,724.40",2018-12-10,7019.75,11724.4,0,0
107/12/11,"7,046.55","11,769.16",2018-12-11,7046.55,11769.16,0,0
107/12/12,"7,120.34","11,892.40",2018-12-12,7120.34,11892.4,0,0
107/12/13,"7,161.30","11,960.81",2018-12-13,7161.3,11960.81,0,0
107/12/14,"7,090.47","11,842.52",2018-12-14,7090.47,11842.52,0,0
107/12/17,"7,068.28","11,805.45",2018-12-17,7068.28,11805.45,0,0
107/12/18,"7,009.51","11,707.31",2018-12-18,7009.51,11707.31,0,0
107/12/19,"6,999.18","11,690.05",2018-12-19,6999.18,11690.05,0,0
107/12/20,"6,930.30","11,575.00",2018-12-20,6930.3,11575.0,0,0
107/12/21,"6,904.00","11,531.07",2018-12-21,6904.0,11531.07,0,0
107/12/22,"6,894.80","11,515.71",2018-12-22,6894.8,11515.71,0,0
107/12/24,"6,921.46","11,560.23",2018-12-24,6921.46,11560.23,0,0
107/12/25,"6,837.21","11,419.52",2018-12-25,6837.21,11419.52,0,0
107/12/26,"6,799.10","11,355.87",2018-12-26,6799.1,11355.87,0,0
107/12/27,"6,904.69","11,532.22",2018-12-27,6904.69,11532.22,0,0
107/12/28,"6,900.40","11,525.07",2018-12-28,6900.4,11525.07,0,0
