日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/08/01,"6,506.38","7,579.82",2008-08-01,6506.38,7579.82,0,0
 97/08/04,"6,441.48","7,504.21",2008-08-04,6441.48,7504.21,0,0
 97/08/05,"6,226.07","7,268.45",2008-08-05,6226.07,7268.45,0,0
 97/08/06,"6,430.13","7,525.30",2008-08-06,6430.13,7525.3,0,0
 97/08/07,"6,429.64","7,541.41",2008-08-07,6429.64,7541.41,0,0
 97/08/08,"6,601.80","7,755.68",2008-08-08,6601.8,7755.68,0,0
 97/08/11,"6,721.01","7,898.43",2008-08-11,6721.01,7898.43,0,0
 97/08/12,"6,706.55","7,892.37",2008-08-12,6706.55,7892.37,0,0
 97/08/13,"6,756.65","7,959.23",2008-08-13,6756.65,7959.23,0,0
 97/08/14,"6,822.32","8,036.58",2008-08-14,6822.32,8036.58,0,0
 97/08/15,"6,664.01","7,862.30",2008-08-15,6664.01,7862.3,0,0
 97/08/18,"6,443.47","7,602.11",2008-08-18,6443.47,7602.11,0,0
 97/08/19,"6,468.88","7,635.13",2008-08-19,6468.88,7635.13,0,0
 97/08/20,"6,524.15","7,700.35",2008-08-20,6524.15,7700.35,0,0
 97/08/21,"6,374.11","7,524.50",2008-08-21,6374.11,7524.5,0,0
 97/08/22,"6,304.85","7,447.29",2008-08-22,6304.85,7447.29,0,0
 97/08/25,"6,397.68","7,571.29",2008-08-25,6397.68,7571.29,0,0
 97/08/26,"6,347.14","7,527.19",2008-08-26,6347.14,7527.19,0,0
 97/08/27,"6,487.61","7,693.77",2008-08-27,6487.61,7693.77,0,0
 97/08/28,"6,471.57","7,674.76",2008-08-28,6471.57,7674.76,0,0
 97/08/29,"6,513.08","7,727.92",2008-08-29,6513.08,7727.92,0,0
