日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/07/01,"6,883.55","9,305.72",2013-07-01,6883.55,9305.72,0,0
102/07/02,"6,853.91","9,271.24",2013-07-02,6853.91,9271.24,0,0
102/07/03,"6,798.14","9,201.26",2013-07-03,6798.14,9201.26,0,0
102/07/04,"6,753.11","9,148.61",2013-07-04,6753.11,9148.61,0,0
102/07/05,"6,845.80","9,274.18",2013-07-05,6845.8,9274.18,0,0
102/07/08,"6,788.39","9,201.79",2013-07-08,6788.39,9201.79,0,0
102/07/09,"6,817.10","9,241.08",2013-07-09,6817.1,9241.08,0,0
102/07/10,"6,866.04","9,312.82",2013-07-10,6866.04,9312.82,0,0
102/07/11,"7,006.20","9,508.95",2013-07-11,7006.2,9508.95,0,0
102/07/12,"7,039.05","9,567.22",2013-07-12,7039.05,9567.22,0,0
102/07/15,"7,081.24","9,637.52",2013-07-15,7081.24,9637.52,0,0
102/07/16,"7,105.77","9,686.12",2013-07-16,7105.77,9686.12,0,0
102/07/17,"7,117.45","9,706.86",2013-07-17,7117.45,9706.86,0,0
102/07/18,"7,072.46","9,660.38",2013-07-18,7072.46,9660.38,0,0
102/07/19,"7,011.04","9,576.49",2013-07-19,7011.04,9576.49,0,0
102/07/22,"7,048.44","9,633.50",2013-07-22,7048.44,9633.5,0,0
102/07/23,"7,153.74","9,782.88",2013-07-23,7153.74,9782.88,0,0
102/07/24,"7,128.19","9,756.28",2013-07-24,7128.19,9756.28,0,0
102/07/25,"7,075.10","9,710.85",2013-07-25,7075.1,9710.85,0,0
102/07/26,"7,045.72","9,677.92",2013-07-26,7045.72,9677.92,0,0
102/07/29,"6,982.54","9,598.34",2013-07-29,6982.54,9598.34,0,0
102/07/30,"7,058.51","9,705.62",2013-07-30,7058.51,9705.62,0,0
102/07/31,"7,000.57","9,637.14",2013-07-31,7000.57,9637.14,0,0
