日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 96/11/01,"9,663.25","11,009.66",2007-11-01,9663.25,11009.66,0,0
 96/11/02,"9,357.40","10,661.19",2007-11-02,9357.4,10661.19,0,0
 96/11/05,"9,421.14","10,733.81",2007-11-05,9421.14,10733.81,0,0
 96/11/06,"9,468.59","10,787.88",2007-11-06,9468.59,10787.88,0,0
 96/11/07,"9,424.60","10,737.76",2007-11-07,9424.6,10737.76,0,0
 96/11/08,"8,941.41","10,187.24",2007-11-08,8941.41,10187.24,0,0
 96/11/09,"8,925.67","10,169.31",2007-11-09,8925.67,10169.31,0,0
 96/11/12,"8,547.78","9,738.76",2007-11-12,8547.78,9738.76,0,0
 96/11/13,"8,697.66","9,909.53",2007-11-13,8697.66,9909.53,0,0
 96/11/14,"8,990.99","10,243.73",2007-11-14,8990.99,10243.73,0,0
 96/11/15,"8,942.09","10,188.02",2007-11-15,8942.09,10188.02,0,0
 96/11/16,"8,826.06","10,055.82",2007-11-16,8826.06,10055.82,0,0
 96/11/19,"8,770.87","9,992.94",2007-11-19,8770.87,9992.94,0,0
 96/11/20,"8,819.87","10,048.77",2007-11-20,8819.87,10048.77,0,0
 96/11/21,"8,623.85","9,825.44",2007-11-21,8623.85,9825.44,0,0
 96/11/22,"8,598.50","9,796.56",2007-11-22,8598.5,9796.56,0,0
 96/11/23,"8,363.55","9,528.87",2007-11-23,8363.55,9528.87,0,0
 96/11/26,"8,474.03","9,654.74",2007-11-26,8474.03,9654.74,0,0
 96/11/27,"8,355.64","9,519.86",2007-11-27,8355.64,9519.86,0,0
 96/11/28,"8,221.38","9,366.88",2007-11-28,8221.38,9366.88,0,0
 96/11/29,"8,396.31","9,566.19",2007-11-29,8396.31,9566.19,0,0
 96/11/30,"8,598.59","9,796.66",2007-11-30,8598.59,9796.66,0,0
