日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/02/01,"6,607.08","8,895.06",2013-02-01,6607.08,8895.06,0,0
102/02/04,"6,652.42","8,956.10",2013-02-04,6652.42,8956.1,0,0
102/02/05,"6,628.20","8,923.50",2013-02-05,6628.2,8923.5,0,0
102/02/06,"6,615.79","8,906.79",2013-02-06,6615.79,8906.79,0,0
102/02/18,"6,664.87","8,972.86",2013-02-18,6664.87,8972.86,0,0
102/02/19,"6,691.29","9,008.42",2013-02-19,6691.29,9008.42,0,0
102/02/20,"6,742.69","9,077.64",2013-02-20,6742.69,9077.64,0,0
102/02/21,"6,696.83","9,015.89",2013-02-21,6696.83,9015.89,0,0
102/02/22,"6,679.62","8,992.71",2013-02-22,6679.62,8992.71,0,0
102/02/23,"6,705.70","9,027.83",2013-02-23,6705.7,9027.83,0,0
102/02/25,"6,688.30","9,004.40",2013-02-25,6688.3,9004.4,0,0
102/02/26,"6,626.69","8,921.45",2013-02-26,6626.69,8921.45,0,0
102/02/27,"6,639.93","8,939.29",2013-02-27,6639.93,8939.29,0,0
