日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/03/01,"6,816.97","10,572.51",2017-03-01,6816.97,10572.51,0,0
106/03/02,"6,810.50","10,562.47",2017-03-02,6810.5,10562.47,0,0
106/03/03,"6,801.73","10,548.87",2017-03-03,6801.73,10548.87,0,0
106/03/06,"6,817.80","10,573.79",2017-03-06,6817.8,10573.79,0,0
106/03/07,"6,856.71","10,634.14",2017-03-07,6856.71,10634.14,0,0
106/03/08,"6,867.05","10,650.18",2017-03-08,6867.05,10650.18,0,0
106/03/09,"6,811.94","10,564.69",2017-03-09,6811.94,10564.69,0,0
106/03/10,"6,785.60","10,523.85",2017-03-10,6785.6,10523.85,0,0
106/03/13,"6,816.18","10,571.28",2017-03-13,6816.18,10571.28,0,0
106/03/14,"6,865.01","10,647.00",2017-03-14,6865.01,10647.0,0,0
106/03/15,"6,853.60","10,629.31",2017-03-15,6853.6,10629.31,0,0
106/03/16,"6,893.80","10,691.66",2017-03-16,6893.8,10691.66,0,0
106/03/17,"6,954.48","10,785.78",2017-03-17,6954.48,10785.78,0,0
106/03/20,"6,958.14","10,791.44",2017-03-20,6958.14,10791.44,0,0
106/03/21,"6,976.72","10,820.25",2017-03-21,6976.72,10820.25,0,0
106/03/22,"6,957.89","10,791.06",2017-03-22,6957.89,10791.06,0,0
106/03/23,"6,963.89","10,800.37",2017-03-23,6963.89,10800.37,0,0
106/03/24,"6,941.45","10,765.57",2017-03-24,6941.45,10765.57,0,0
106/03/27,"6,893.22","10,690.76",2017-03-27,6893.22,10690.76,0,0
106/03/28,"6,892.59","10,689.79",2017-03-28,6892.59,10689.79,0,0
106/03/29,"6,921.91","10,735.26",2017-03-29,6921.91,10735.26,0,0
106/03/30,"6,907.41","10,712.76",2017-03-30,6907.41,10712.76,0,0
106/03/31,"6,910.35","10,717.32",2017-03-31,6910.35,10717.32,0,0
