日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/08/01,"6,236.50","8,321.66",2012-08-01,6236.5,8321.66,0,0
101/08/02,"6,236.50","8,330.20",2012-08-02,6236.5,8330.2,0,0
101/08/03,"6,166.72","8,236.99",2012-08-03,6166.72,8236.99,0,0
101/08/06,"6,221.99","8,319.98",2012-08-06,6221.99,8319.98,0,0
101/08/07,"6,239.22","8,349.23",2012-08-07,6239.22,8349.23,0,0
101/08/08,"6,273.57","8,399.14",2012-08-08,6273.57,8399.14,0,0
101/08/09,"6,381.99","8,553.27",2012-08-09,6381.99,8553.27,0,0
101/08/10,"6,366.40","8,534.24",2012-08-10,6366.4,8534.24,0,0
101/08/13,"6,344.04","8,505.77",2012-08-13,6344.04,8505.77,0,0
101/08/14,"6,374.55","8,547.17",2012-08-14,6374.55,8547.17,0,0
101/08/15,"6,376.84","8,555.03",2012-08-15,6376.84,8555.03,0,0
101/08/16,"6,432.92","8,645.60",2012-08-16,6432.92,8645.6,0,0
101/08/17,"6,417.11","8,624.35",2012-08-17,6417.11,8624.35,0,0
101/08/20,"6,359.41","8,546.80",2012-08-20,6359.41,8546.8,0,0
101/08/21,"6,405.27","8,608.44",2012-08-21,6405.27,8608.44,0,0
101/08/22,"6,404.88","8,617.42",2012-08-22,6404.88,8617.42,0,0
101/08/23,"6,414.41","8,630.68",2012-08-23,6414.41,8630.68,0,0
101/08/24,"6,386.59","8,593.25",2012-08-24,6386.59,8593.25,0,0
101/08/27,"6,344.97","8,537.24",2012-08-27,6344.97,8537.24,0,0
101/08/28,"6,248.94","8,408.04",2012-08-28,6248.94,8408.04,0,0
101/08/29,"6,285.57","8,457.33",2012-08-29,6285.57,8457.33,0,0
101/08/30,"6,260.39","8,423.44",2012-08-30,6260.39,8423.44,0,0
101/08/31,"6,285.25","8,456.89",2012-08-31,6285.25,8456.89,0,0
