日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/07/01,"18,718.69","39,204.45",2025-07-01,18718.69,39204.45,0,0
114/07/02,"18,789.20","39,369.47",2025-07-02,18789.2,39369.47,0,0
114/07/03,"18,980.40","39,824.95",2025-07-03,18980.4,39824.95,0,0
114/07/04,"18,808.30","39,463.86",2025-07-04,18808.3,39463.86,0,0
114/07/07,"18,652.57","39,137.09",2025-07-07,18652.57,39137.09,0,0
114/07/08,"18,545.12","38,932.95",2025-07-08,18545.12,38932.95,0,0
114/07/09,"18,720.99","39,350.41",2025-07-09,18720.99,39350.41,0,0
114/07/10,"18,654.86","39,339.27",2025-07-10,18654.86,39339.27,0,0
114/07/11,"18,759.71","39,576.68",2025-07-11,18759.71,39576.68,0,0
114/07/14,"18,624.32","39,291.05",2025-07-14,18624.32,39291.05,0,0
114/07/15,"18,822.34","39,758.35",2025-07-15,18822.34,39758.35,0,0
114/07/16,"18,860.08","39,860.79",2025-07-16,18860.08,39860.79,0,0
114/07/17,"19,024.06","40,297.82",2025-07-17,19024.06,40297.82,0,0
114/07/18,"19,071.35","40,397.99",2025-07-18,19071.35,40397.99,0,0
114/07/21,"19,180.31","40,628.79",2025-07-21,19180.31,40628.79,0,0
