日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/11/03,"4,082.66","4,868.67",2008-11-03,4082.66,4868.67,0,0
 97/11/04,"4,095.44","4,883.90",2008-11-04,4095.44,4883.9,0,0
 97/11/05,"4,109.90","4,901.15",2008-11-05,4109.9,4901.15,0,0
 97/11/06,"3,875.47","4,621.58",2008-11-06,3875.47,4621.58,0,0
 97/11/07,"3,953.19","4,714.26",2008-11-07,3953.19,4714.26,0,0
 97/11/10,"3,951.86","4,712.68",2008-11-10,3951.86,4712.68,0,0
 97/11/11,"3,823.09","4,559.12",2008-11-11,3823.09,4559.12,0,0
 97/11/12,"3,776.18","4,503.18",2008-11-12,3776.18,4503.18,0,0
 97/11/13,"3,585.96","4,276.34",2008-11-13,3585.96,4276.34,0,0
 97/11/14,"3,574.85","4,263.08",2008-11-14,3574.85,4263.08,0,0
 97/11/17,"3,526.52","4,205.46",2008-11-17,3526.52,4205.46,0,0
 97/11/18,"3,389.67","4,042.26",2008-11-18,3389.67,4042.26,0,0
 97/11/19,"3,385.84","4,037.69",2008-11-19,3385.84,4037.69,0,0
 97/11/20,"3,231.19","3,853.27",2008-11-20,3231.19,3853.27,0,0
 97/11/21,"3,316.44","3,954.93",2008-11-21,3316.44,3954.93,0,0
 97/11/24,"3,284.89","3,917.30",2008-11-24,3284.89,3917.3,0,0
 97/11/25,"3,354.76","4,000.62",2008-11-25,3354.76,4000.62,0,0
 97/11/26,"3,410.86","4,067.53",2008-11-26,3410.86,4067.53,0,0
 97/11/27,"3,592.42","4,284.04",2008-11-27,3592.42,4284.04,0,0
 97/11/28,"3,596.76","4,289.21",2008-11-28,3596.76,4289.21,0,0
