日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 94/05/03,"5,905.98","6,157.59",2005-05-03,5905.98,6157.59,0,0
 94/05/04,"5,888.30","6,139.16",2005-05-04,5888.3,6139.16,0,0
 94/05/05,"6,005.08","6,260.91",2005-05-05,6005.08,6260.91,0,0
 94/05/06,"6,049.97","6,307.71",2005-05-06,6049.97,6307.71,0,0
 94/05/09,"6,062.48","6,320.76",2005-05-09,6062.48,6320.76,0,0
 94/05/10,"6,045.77","6,303.34",2005-05-10,6045.77,6303.34,0,0
 94/05/11,"6,020.51","6,277.01",2005-05-11,6020.51,6277.01,0,0
 94/05/12,"6,012.15","6,268.29",2005-05-12,6012.15,6268.29,0,0
 94/05/13,"6,079.39","6,338.39",2005-05-13,6079.39,6338.39,0,0
 94/05/16,"6,026.19","6,282.93",2005-05-16,6026.19,6282.93,0,0
 94/05/17,"6,016.00","6,272.31",2005-05-17,6016.0,6272.31,0,0
 94/05/18,"6,066.49","6,324.95",2005-05-18,6066.49,6324.95,0,0
 94/05/19,"6,109.88","6,376.39",2005-05-19,6109.88,6376.39,0,0
 94/05/20,"6,075.45","6,340.46",2005-05-20,6075.45,6340.46,0,0
 94/05/23,"6,017.69","6,280.18",2005-05-23,6017.69,6280.18,0,0
 94/05/24,"6,025.03","6,287.84",2005-05-24,6025.03,6287.84,0,0
 94/05/25,"5,989.38","6,250.63",2005-05-25,5989.38,6250.63,0,0
 94/05/26,"6,050.64","6,314.56",2005-05-26,6050.64,6314.56,0,0
 94/05/27,"6,129.48","6,396.85",2005-05-27,6129.48,6396.85,0,0
 94/05/30,"6,177.56","6,447.02",2005-05-30,6177.56,6447.02,0,0
 94/05/31,"6,174.09","6,443.40",2005-05-31,6174.09,6443.4,0,0
