日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/09/01,"6,263.56","7,431.87",2008-09-01,6263.56,7431.87,0,0
 97/09/02,"6,184.46","7,341.51",2008-09-02,6184.46,7341.51,0,0
 97/09/03,"5,974.74","7,092.55",2008-09-03,5974.74,7092.55,0,0
 97/09/04,"5,764.28","6,857.80",2008-09-04,5764.28,6857.8,0,0
 97/09/05,"5,646.13","6,720.91",2008-09-05,5646.13,6720.91,0,0
 97/09/08,"5,988.60","7,128.58",2008-09-08,5988.6,7128.58,0,0
 97/09/09,"5,734.03","6,825.55",2008-09-09,5734.03,6825.55,0,0
 97/09/10,"5,812.45","6,918.90",2008-09-10,5812.45,6918.9,0,0
 97/09/11,"5,559.95","6,618.33",2008-09-11,5559.95,6618.33,0,0
 97/09/12,"5,638.19","6,711.47",2008-09-12,5638.19,6711.47,0,0
 97/09/15,"5,331.63","6,347.61",2008-09-15,5331.63,6347.61,0,0
 97/09/16,"5,013.57","5,969.69",2008-09-16,5013.57,5969.69,0,0
 97/09/17,"4,974.99","5,923.75",2008-09-17,4974.99,5923.75,0,0
 97/09/18,"4,718.20","5,621.03",2008-09-18,4718.2,5621.03,0,0
 97/09/19,"5,017.10","5,977.13",2008-09-19,5017.1,5977.13,0,0
 97/09/22,"5,186.82","6,179.33",2008-09-22,5186.82,6179.33,0,0
 97/09/23,"5,327.74","6,347.22",2008-09-23,5327.74,6347.22,0,0
 97/09/24,"5,341.49","6,363.59",2008-09-24,5341.49,6363.59,0,0
 97/09/25,"5,245.92","6,249.73",2008-09-25,5245.92,6249.73,0,0
 97/09/26,"5,029.99","5,992.49",2008-09-26,5029.99,5992.49,0,0
 97/09/29,"5,029.99","5,992.49",2008-09-29,5029.99,5992.49,0,0
 97/09/30,"4,817.54","5,739.39",2008-09-30,4817.54,5739.39,0,0
