日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/03/01,"6,717.86","9,044.20",2013-03-01,6717.86,9044.2,0,0
102/03/04,"6,673.24","8,984.13",2013-03-04,6673.24,8984.13,0,0
102/03/05,"6,732.19","9,063.49",2013-03-05,6732.19,9063.49,0,0
102/03/06,"6,743.85","9,079.19",2013-03-06,6743.85,9079.19,0,0
102/03/07,"6,763.49","9,105.63",2013-03-07,6763.49,9105.63,0,0
102/03/08,"6,810.87","9,169.41",2013-03-08,6810.87,9169.41,0,0
102/03/11,"6,844.30","9,214.42",2013-03-11,6844.3,9214.42,0,0
102/03/12,"6,792.23","9,144.32",2013-03-12,6792.23,9144.32,0,0
102/03/13,"6,791.64","9,143.53",2013-03-13,6791.64,9143.53,0,0
102/03/14,"6,731.48","9,062.53",2013-03-14,6731.48,9062.53,0,0
102/03/15,"6,718.44","9,044.98",2013-03-15,6718.44,9044.98,0,0
102/03/18,"6,596.08","8,880.24",2013-03-18,6596.08,8880.24,0,0
102/03/19,"6,629.60","8,925.38",2013-03-19,6629.6,8925.38,0,0
102/03/20,"6,607.68","8,895.86",2013-03-20,6607.68,8895.86,0,0
102/03/21,"6,640.48","8,940.02",2013-03-21,6640.48,8940.02,0,0
102/03/22,"6,628.05","8,923.29",2013-03-22,6628.05,8923.29,0,0
102/03/25,"6,672.57","8,983.22",2013-03-25,6672.57,8983.22,0,0
102/03/26,"6,675.98","8,987.82",2013-03-26,6675.98,8987.82,0,0
102/03/27,"6,703.28","9,024.58",2013-03-27,6703.28,9024.58,0,0
102/03/28,"6,691.46","9,008.65",2013-03-28,6691.46,9008.65,0,0
102/03/29,"6,725.58","9,054.59",2013-03-29,6725.58,9054.59,0,0
