日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/10/01,"6,101.97","9,114.40",2015-10-01,6101.97,9114.4,0,0
104/10/02,"6,125.93","9,150.18",2015-10-02,6125.93,9150.18,0,0
104/10/05,"6,185.39","9,238.99",2015-10-05,6185.39,9238.99,0,0
104/10/06,"6,191.08","9,247.50",2015-10-06,6191.08,9247.5,0,0
104/10/07,"6,230.09","9,305.76",2015-10-07,6230.09,9305.76,0,0
104/10/08,"6,165.11","9,210.04",2015-10-08,6165.11,9210.04,0,0
104/10/12,"6,243.83","9,327.64",2015-10-12,6243.83,9327.64,0,0
104/10/13,"6,301.15","9,413.27",2015-10-13,6301.15,9413.27,0,0
104/10/14,"6,267.28","9,362.67",2015-10-14,6267.28,9362.67,0,0
104/10/15,"6,283.80","9,387.35",2015-10-15,6283.8,9387.35,0,0
104/10/16,"6,315.63","9,434.90",2015-10-16,6315.63,9434.9,0,0
104/10/19,"6,336.62","9,466.26",2015-10-19,6336.62,9466.26,0,0
104/10/20,"6,375.23","9,523.93",2015-10-20,6375.23,9523.93,0,0
104/10/21,"6,327.94","9,453.30",2015-10-21,6327.94,9453.3,0,0
104/10/22,"6,355.83","9,494.95",2015-10-22,6355.83,9494.95,0,0
104/10/23,"6,360.98","9,502.65",2015-10-23,6360.98,9502.65,0,0
104/10/26,"6,441.79","9,623.38",2015-10-26,6441.79,9623.38,0,0
104/10/27,"6,419.77","9,590.48",2015-10-27,6419.77,9590.48,0,0
104/10/28,"6,403.80","9,566.61",2015-10-28,6403.8,9566.61,0,0
104/10/29,"6,324.34","9,447.91",2015-10-29,6324.34,9447.91,0,0
104/10/30,"6,324.85","9,448.67",2015-10-30,6324.85,9448.67,0,0
