日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/03/03,"19,704.47","40,785.57",2025-03-03,19704.47,40785.57,0,0
114/03/04,"19,713.86","40,804.99",2025-03-04,19713.86,40804.99,0,0
114/03/05,"19,857.93","41,103.20",2025-03-05,19857.93,41103.2,0,0
114/03/06,"19,763.68","40,908.13",2025-03-06,19763.68,40908.13,0,0
114/03/07,"19,607.48","40,584.81",2025-03-07,19607.48,40584.81,0,0
114/03/10,"19,489.31","40,340.20",2025-03-10,19489.31,40340.2,0,0
114/03/11,"19,214.60","39,771.59",2025-03-11,19214.6,39771.59,0,0
114/03/12,"19,284.80","39,916.90",2025-03-12,19284.8,39916.9,0,0
114/03/13,"19,082.91","39,499.02",2025-03-13,19082.91,39499.02,0,0
114/03/14,"19,205.42","39,752.59",2025-03-14,19205.42,39752.59,0,0
114/03/17,"19,257.52","39,860.45",2025-03-17,19257.52,39860.45,0,0
114/03/18,"19,491.23","40,344.18",2025-03-18,19491.23,40344.18,0,0
114/03/19,"19,260.00","39,865.57",2025-03-19,19260.0,39865.57,0,0
114/03/20,"19,466.96","40,307.33",2025-03-20,19466.96,40307.33,0,0
114/03/21,"19,394.05","40,156.36",2025-03-21,19394.05,40156.36,0,0
114/03/24,"19,206.71","39,768.46",2025-03-24,19206.71,39768.46,0,0
114/03/25,"19,211.13","39,777.61",2025-03-25,19211.13,39777.61,0,0
114/03/26,"19,357.07","40,079.79",2025-03-26,19357.07,40079.79,0,0
