日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/09/03,"6,339.67","8,530.12",2012-09-03,6339.67,8530.12,0,0
101/09/04,"6,334.94","8,523.76",2012-09-04,6334.94,8523.76,0,0
101/09/05,"6,280.02","8,450.19",2012-09-05,6280.02,8450.19,0,0
101/09/06,"6,254.42","8,416.77",2012-09-06,6254.42,8416.77,0,0
101/09/07,"6,321.01","8,506.39",2012-09-07,6321.01,8506.39,0,0
101/09/10,"6,359.36","8,557.99",2012-09-10,6359.36,8557.99,0,0
101/09/11,"6,359.64","8,558.38",2012-09-11,6359.64,8558.38,0,0
101/09/12,"6,421.07","8,642.27",2012-09-12,6421.07,8642.27,0,0
101/09/13,"6,443.03","8,671.83",2012-09-13,6443.03,8671.83,0,0
101/09/14,"6,539.22","8,801.29",2012-09-14,6539.22,8801.29,0,0
101/09/17,"6,590.34","8,870.09",2012-09-17,6590.34,8870.09,0,0
101/09/18,"6,579.63","8,856.95",2012-09-18,6579.63,8856.95,0,0
101/09/19,"6,630.96","8,926.05",2012-09-19,6630.96,8926.05,0,0
101/09/20,"6,609.07","8,896.58",2012-09-20,6609.07,8896.58,0,0
101/09/21,"6,652.39","8,954.89",2012-09-21,6652.39,8954.89,0,0
101/09/24,"6,664.63","8,971.38",2012-09-24,6664.63,8971.38,0,0
101/09/25,"6,619.93","8,911.20",2012-09-25,6619.93,8911.2,0,0
101/09/26,"6,539.21","8,802.55",2012-09-26,6539.21,8802.55,0,0
101/09/27,"6,557.81","8,827.58",2012-09-27,6557.81,8827.58,0,0
101/09/28,"6,574.48","8,851.17",2012-09-28,6574.48,8851.17,0,0
