日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/06/01,"6,995.49","10,852.17",2017-06-01,6995.49,10852.17,0,0
106/06/02,"7,044.24","10,927.80",2017-06-02,7044.24,10927.8,0,0
106/06/03,"7,063.37","10,957.46",2017-06-03,7063.37,10957.46,0,0
106/06/05,"7,083.18","10,989.48",2017-06-05,7083.18,10989.48,0,0
106/06/06,"7,098.97","11,019.16",2017-06-06,7098.97,11019.16,0,0
106/06/07,"7,067.27","10,969.94",2017-06-07,7067.27,10969.94,0,0
106/06/08,"7,101.41","11,022.94",2017-06-08,7101.41,11022.94,0,0
106/06/09,"7,074.61","10,981.33",2017-06-09,7074.61,10981.33,0,0
106/06/12,"7,065.46","10,967.13",2017-06-12,7065.46,10967.13,0,0
106/06/13,"7,058.13","10,956.50",2017-06-13,7058.13,10956.5,0,0
106/06/14,"6,987.52","10,850.58",2017-06-14,6987.52,10850.58,0,0
106/06/15,"7,005.84","10,881.67",2017-06-15,7005.84,10881.67,0,0
106/06/16,"7,053.16","10,955.16",2017-06-16,7053.16,10955.16,0,0
106/06/19,"7,094.02","11,018.64",2017-06-19,7094.02,11018.64,0,0
106/06/20,"7,089.68","11,011.89",2017-06-20,7089.68,11011.89,0,0
106/06/21,"7,158.16","11,118.26",2017-06-21,7158.16,11118.26,0,0
106/06/22,"7,195.78","11,190.07",2017-06-22,7195.78,11190.07,0,0
106/06/23,"7,180.06","11,170.42",2017-06-23,7180.06,11170.42,0,0
106/06/26,"7,248.78","11,277.34",2017-06-26,7248.78,11277.34,0,0
106/06/27,"7,283.27","11,331.00",2017-06-27,7283.27,11331.0,0,0
106/06/28,"7,232.40","11,251.86",2017-06-28,7232.4,11251.86,0,0
106/06/29,"7,241.25","11,265.61",2017-06-29,7241.25,11265.61,0,0
106/06/30,"7,250.93","11,281.71",2017-06-30,7250.93,11281.71,0,0
