日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/06/03,"7,664.09","10,639.92",2014-06-03,7664.09,10639.92,0,0
103/06/04,"7,639.05","10,605.17",2014-06-04,7639.05,10605.17,0,0
103/06/05,"7,643.40","10,611.20",2014-06-05,7643.4,10611.2,0,0
103/06/06,"7,633.82","10,597.91",2014-06-06,7633.82,10597.91,0,0
103/06/09,"7,636.42","10,601.51",2014-06-09,7636.42,10601.51,0,0
103/06/10,"7,687.73","10,672.75",2014-06-10,7687.73,10672.75,0,0
103/06/11,"7,694.80","10,682.56",2014-06-11,7694.8,10682.56,0,0
103/06/12,"7,720.51","10,718.25",2014-06-12,7720.51,10718.25,0,0
103/06/13,"7,732.33","10,734.66",2014-06-13,7732.33,10734.66,0,0
103/06/16,"7,737.55","10,741.91",2014-06-16,7737.55,10741.91,0,0
103/06/17,"7,741.03","10,749.45",2014-06-17,7741.03,10749.45,0,0
103/06/18,"7,756.86","10,779.68",2014-06-18,7756.86,10779.68,0,0
103/06/19,"7,762.22","10,787.12",2014-06-19,7762.22,10787.12,0,0
103/06/20,"7,727.87","10,739.40",2014-06-20,7727.87,10739.4,0,0
103/06/23,"7,616.39","10,584.46",2014-06-23,7616.39,10584.46,0,0
103/06/24,"7,628.80","10,601.95",2014-06-24,7628.8,10601.95,0,0
103/06/25,"7,632.85","10,607.58",2014-06-25,7632.85,10607.58,0,0
103/06/26,"7,685.74","10,681.77",2014-06-26,7685.74,10681.77,0,0
103/06/27,"7,687.79","10,690.90",2014-06-27,7687.79,10690.9,0,0
103/06/30,"7,775.02","10,818.40",2014-06-30,7775.02,10818.4,0,0
