日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 98/01/05,"3,857.85","4,600.57",2009-01-05,3857.85,4600.57,0,0
 98/01/06,"3,907.98","4,660.35",2009-01-06,3907.98,4660.35,0,0
 98/01/07,"3,964.64","4,727.92",2009-01-07,3964.64,4727.92,0,0
 98/01/08,"3,726.28","4,443.67",2009-01-08,3726.28,4443.67,0,0
 98/01/09,"3,729.55","4,447.57",2009-01-09,3729.55,4447.57,0,0
 98/01/10,"3,696.67","4,408.36",2009-01-10,3696.67,4408.36,0,0
 98/01/12,"3,682.80","4,391.82",2009-01-12,3682.8,4391.82,0,0
 98/01/13,"3,733.36","4,452.11",2009-01-13,3733.36,4452.11,0,0
 98/01/14,"3,754.60","4,477.45",2009-01-14,3754.6,4477.45,0,0
 98/01/15,"3,575.54","4,263.91",2009-01-15,3575.54,4263.91,0,0
 98/01/16,"3,630.91","4,329.94",2009-01-16,3630.91,4329.94,0,0
 98/01/17,"3,631.31","4,330.41",2009-01-17,3631.31,4330.41,0,0
 98/01/19,"3,637.07","4,337.29",2009-01-19,3637.07,4337.29,0,0
 98/01/20,"3,528.27","4,207.54",2009-01-20,3528.27,4207.54,0,0
 98/01/21,"3,532.88","4,213.03",2009-01-21,3532.88,4213.03,0,0
