日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/12/01,"7,697.94","12,356.80",2017-12-01,7697.94,12356.8,0,0
106/12/04,"7,710.58","12,377.09",2017-12-04,7710.58,12377.09,0,0
106/12/05,"7,644.75","12,271.41",2017-12-05,7644.75,12271.41,0,0
106/12/06,"7,499.37","12,038.04",2017-12-06,7499.37,12038.04,0,0
106/12/07,"7,448.09","11,955.73",2017-12-07,7448.09,11955.73,0,0
106/12/08,"7,518.51","12,068.78",2017-12-08,7518.51,12068.78,0,0
106/12/11,"7,598.80","12,197.65",2017-12-11,7598.8,12197.65,0,0
106/12/12,"7,562.96","12,140.12",2017-12-12,7562.96,12140.12,0,0
106/12/13,"7,596.80","12,194.44",2017-12-13,7596.8,12194.44,0,0
106/12/14,"7,642.00","12,267.82",2017-12-14,7642.0,12267.82,0,0
106/12/15,"7,613.28","12,221.71",2017-12-15,7613.28,12221.71,0,0
106/12/18,"7,645.50","12,273.43",2017-12-18,7645.5,12273.43,0,0
106/12/19,"7,648.55","12,278.33",2017-12-19,7648.55,12278.33,0,0
106/12/20,"7,723.66","12,398.91",2017-12-20,7723.66,12398.91,0,0
106/12/21,"7,702.65","12,365.18",2017-12-21,7702.65,12365.18,0,0
106/12/22,"7,702.87","12,365.53",2017-12-22,7702.87,12365.53,0,0
106/12/25,"7,692.31","12,348.59",2017-12-25,7692.31,12348.59,0,0
106/12/26,"7,565.68","12,145.31",2017-12-26,7565.68,12145.31,0,0
106/12/27,"7,635.03","12,256.63",2017-12-27,7635.03,12256.63,0,0
106/12/28,"7,729.93","12,408.98",2017-12-28,7729.93,12408.98,0,0
106/12/29,"7,761.90","12,460.30",2017-12-29,7761.9,12460.3,0,0
