日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/08/01,"8,309.04","13,713.04",2018-08-01,8309.04,13713.04,0,0
107/08/02,"8,198.43","13,537.53",2018-08-02,8198.43,13537.53,0,0
107/08/03,"8,235.55","13,598.82",2018-08-03,8235.55,13598.82,0,0
107/08/06,"8,261.98","13,642.47",2018-08-06,8261.98,13642.47,0,0
107/08/07,"8,237.21","13,601.56",2018-08-07,8237.21,13601.56,0,0
107/08/08,"8,299.48","13,712.31",2018-08-08,8299.48,13712.31,0,0
107/08/09,"8,250.01","13,636.21",2018-08-09,8250.01,13636.21,0,0
107/08/10,"8,193.72","13,554.49",2018-08-10,8193.72,13554.49,0,0
107/08/13,"8,029.38","13,282.63",2018-08-13,8029.38,13282.63,0,0
107/08/14,"8,072.72","13,365.86",2018-08-14,8072.72,13365.86,0,0
107/08/15,"7,940.94","13,147.68",2018-08-15,7940.94,13147.68,0,0
107/08/16,"7,919.37","13,111.97",2018-08-16,7919.37,13111.97,0,0
107/08/17,"7,906.78","13,095.18",2018-08-17,7906.78,13095.18,0,0
107/08/20,"7,852.13","13,004.68",2018-08-20,7852.13,13004.68,0,0
107/08/21,"7,967.30","13,198.45",2018-08-21,7967.3,13198.45,0,0
107/08/22,"7,953.71","13,199.59",2018-08-22,7953.71,13199.59,0,0
107/08/23,"7,992.66","13,270.32",2018-08-23,7992.66,13270.32,0,0
107/08/24,"7,908.16","13,142.00",2018-08-24,7908.16,13142.0,0,0
107/08/27,"8,017.36","13,331.62",2018-08-27,8017.36,13331.62,0,0
107/08/28,"8,087.50","13,449.55",2018-08-28,8087.5,13449.55,0,0
107/08/29,"8,123.14","13,511.63",2018-08-29,8123.14,13511.63,0,0
107/08/30,"8,101.93","13,485.93",2018-08-30,8101.93,13485.93,0,0
107/08/31,"8,121.39","13,518.31",2018-08-31,8121.39,13518.31,0,0
