日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/03/03,"8,129.36","9,263.85",2008-03-03,8129.36,9263.85,0,0
 97/03/04,"8,337.35","9,500.87",2008-03-04,8337.35,9500.87,0,0
 97/03/05,"8,317.98","9,478.80",2008-03-05,8317.98,9478.8,0,0
 97/03/06,"8,472.21","9,654.55",2008-03-06,8472.21,9654.55,0,0
 97/03/07,"8,371.00","9,539.22",2008-03-07,8371.0,9539.22,0,0
 97/03/10,"8,149.65","9,286.98",2008-03-10,8149.65,9286.98,0,0
 97/03/11,"8,227.93","9,376.19",2008-03-11,8227.93,9376.19,0,0
 97/03/12,"8,269.46","9,423.51",2008-03-12,8269.46,9423.51,0,0
 97/03/13,"8,043.65","9,166.18",2008-03-13,8043.65,9166.18,0,0
 97/03/14,"8,004.77","9,121.88",2008-03-14,8004.77,9121.88,0,0
 97/03/17,"7,853.77","8,949.81",2008-03-17,7853.77,8949.81,0,0
 97/03/18,"7,920.54","9,025.89",2008-03-18,7920.54,9025.89,0,0
 97/03/19,"7,986.68","9,101.27",2008-03-19,7986.68,9101.27,0,0
 97/03/20,"8,149.96","9,287.33",2008-03-20,8149.96,9287.33,0,0
 97/03/21,"8,280.79","9,436.41",2008-03-21,8280.79,9436.41,0,0
 97/03/24,"8,563.75","9,758.87",2008-03-24,8563.75,9758.87,0,0
 97/03/25,"8,529.61","9,719.96",2008-03-25,8529.61,9719.96,0,0
 97/03/26,"8,496.65","9,682.40",2008-03-26,8496.65,9682.4,0,0
 97/03/27,"8,407.74","9,581.09",2008-03-27,8407.74,9581.09,0,0
 97/03/28,"8,506.10","9,693.17",2008-03-28,8506.1,9693.17,0,0
 97/03/31,"8,482.77","9,666.58",2008-03-31,8482.77,9666.58,0,0
