日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/05/03,"5,916.00","8,837.89",2016-05-03,5916.0,8837.89,0,0
105/05/04,"5,823.68","8,699.98",2016-05-04,5823.68,8699.98,0,0
105/05/05,"5,793.69","8,655.18",2016-05-05,5793.69,8655.18,0,0
105/05/06,"5,762.68","8,609.88",2016-05-06,5762.68,8609.88,0,0
105/05/09,"5,739.12","8,574.69",2016-05-09,5739.12,8574.69,0,0
105/05/10,"5,754.46","8,597.61",2016-05-10,5754.46,8597.61,0,0
105/05/11,"5,717.09","8,541.77",2016-05-11,5717.09,8541.77,0,0
105/05/12,"5,672.30","8,474.86",2016-05-12,5672.3,8474.86,0,0
105/05/13,"5,636.90","8,421.96",2016-05-13,5636.9,8421.96,0,0
105/05/16,"5,648.37","8,439.10",2016-05-16,5648.37,8439.1,0,0
105/05/17,"5,697.50","8,512.50",2016-05-17,5697.5,8512.5,0,0
105/05/18,"5,713.23","8,536.01",2016-05-18,5713.23,8536.01,0,0
105/05/19,"5,663.13","8,461.16",2016-05-19,5663.13,8461.16,0,0
105/05/20,"5,692.76","8,505.42",2016-05-20,5692.76,8505.42,0,0
105/05/23,"5,836.29","8,719.87",2016-05-23,5836.29,8719.87,0,0
105/05/24,"5,812.13","8,683.77",2016-05-24,5812.13,8683.77,0,0
105/05/25,"5,866.59","8,765.14",2016-05-25,5866.59,8765.14,0,0
105/05/26,"5,904.06","8,821.13",2016-05-26,5904.06,8821.13,0,0
105/05/27,"5,940.97","8,876.27",2016-05-27,5940.97,8876.27,0,0
105/05/30,"5,999.85","8,964.24",2016-05-30,5999.85,8964.24,0,0
105/05/31,"6,011.88","8,982.22",2016-05-31,6011.88,8982.22,0,0
