日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/08/01,"19,351.77","41,172.51",2025-08-01,19351.77,41172.51,0,0
114/08/04,"19,291.59","41,044.48",2025-08-04,19291.59,41044.48,0,0
114/08/05,"19,471.31","41,446.80",2025-08-05,19471.31,41446.8,0,0
114/08/06,"19,426.46","41,351.34",2025-08-06,19426.46,41351.34,0,0
114/08/07,"19,641.53","41,809.13",2025-08-07,19641.53,41809.13,0,0
114/08/08,"19,805.84","42,169.34",2025-08-08,19805.84,42169.34,0,0
114/08/11,"19,903.11","42,382.20",2025-08-11,19903.11,42382.2,0,0
114/08/12,"19,838.55","42,244.72",2025-08-12,19838.55,42244.72,0,0
114/08/13,"19,846.05","42,268.91",2025-08-13,19846.05,42268.91,0,0
114/08/14,"19,979.78","42,553.72",2025-08-14,19979.78,42553.72,0,0
114/08/15,"19,994.77","42,594.15",2025-08-15,19994.77,42594.15,0,0
114/08/18,"20,210.77","43,054.28",2025-08-18,20210.77,43054.28,0,0
114/08/19,"20,027.28","42,663.41",2025-08-19,20027.28,42663.41,0,0
