日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 94/10/03,"6,531.85","7,020.76",2005-10-03,6531.85,7020.76,0,0
 94/10/04,"6,549.66","7,039.90",2005-10-04,6549.66,7039.9,0,0
 94/10/05,"6,552.57","7,043.03",2005-10-05,6552.57,7043.03,0,0
 94/10/06,"6,531.52","7,020.41",2005-10-06,6531.52,7020.41,0,0
 94/10/07,"6,503.56","6,990.36",2005-10-07,6503.56,6990.36,0,0
 94/10/11,"6,476.73","6,961.52",2005-10-11,6476.73,6961.52,0,0
 94/10/12,"6,391.05","6,869.42",2005-10-12,6391.05,6869.42,0,0
 94/10/13,"6,334.04","6,808.15",2005-10-13,6334.04,6808.15,0,0
 94/10/14,"6,350.23","6,825.55",2005-10-14,6350.23,6825.55,0,0
 94/10/17,"6,139.37","6,598.91",2005-10-17,6139.37,6598.91,0,0
 94/10/18,"6,150.31","6,610.67",2005-10-18,6150.31,6610.67,0,0
 94/10/19,"5,985.44","6,433.45",2005-10-19,5985.44,6433.45,0,0
 94/10/20,"6,042.97","6,495.29",2005-10-20,6042.97,6495.29,0,0
 94/10/21,"6,054.27","6,507.44",2005-10-21,6054.27,6507.44,0,0
 94/10/24,"6,006.06","6,455.62",2005-10-24,6006.06,6455.62,0,0
 94/10/25,"5,976.74","6,424.10",2005-10-25,5976.74,6424.1,0,0
 94/10/26,"5,871.69","6,311.19",2005-10-26,5871.69,6311.19,0,0
 94/10/27,"5,831.62","6,268.12",2005-10-27,5831.62,6268.12,0,0
 94/10/28,"5,796.80","6,230.69",2005-10-28,5796.8,6230.69,0,0
 94/10/31,"5,948.83","6,394.10",2005-10-31,5948.83,6394.1,0,0
