日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 98/11/02,"6,318.73","7,706.84",2009-11-02,6318.73,7706.84,0,0
 98/11/03,"6,315.01","7,702.30",2009-11-03,6315.01,7702.3,0,0
 98/11/04,"6,478.26","7,901.41",2009-11-04,6478.26,7901.41,0,0
 98/11/05,"6,429.88","7,842.41",2009-11-05,6429.88,7842.41,0,0
 98/11/06,"6,472.63","7,894.54",2009-11-06,6472.63,7894.54,0,0
 98/11/09,"6,515.20","7,946.47",2009-11-09,6515.2,7946.47,0,0
 98/11/10,"6,547.23","7,985.54",2009-11-10,6547.23,7985.54,0,0
 98/11/11,"6,598.18","8,047.67",2009-11-11,6598.18,8047.67,0,0
 98/11/12,"6,597.12","8,046.39",2009-11-12,6597.12,8046.39,0,0
 98/11/13,"6,602.15","8,052.52",2009-11-13,6602.15,8052.52,0,0
 98/11/16,"6,696.18","8,167.20",2009-11-16,6696.18,8167.2,0,0
 98/11/17,"6,640.88","8,099.75",2009-11-17,6640.88,8099.75,0,0
 98/11/18,"6,699.01","8,170.65",2009-11-18,6699.01,8170.65,0,0
 98/11/19,"6,700.44","8,172.40",2009-11-19,6700.44,8172.4,0,0
 98/11/20,"6,628.54","8,084.70",2009-11-20,6628.54,8084.7,0,0
 98/11/23,"6,630.65","8,087.28",2009-11-23,6630.65,8087.28,0,0
 98/11/24,"6,649.62","8,110.42",2009-11-24,6649.62,8110.42,0,0
 98/11/25,"6,704.46","8,177.31",2009-11-25,6704.46,8177.31,0,0
 98/11/26,"6,662.87","8,126.58",2009-11-26,6662.87,8126.58,0,0
 98/11/27,"6,443.16","7,858.60",2009-11-27,6443.16,7858.6,0,0
 98/11/30,"6,559.52","8,000.53",2009-11-30,6559.52,8000.53,0,0
