日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/11/01,"11,692.48","22,859.51",2022-11-01,11692.48,22859.51,0,0
111/11/02,"11,762.90","22,997.20",2022-11-02,11762.9,22997.2,0,0
111/11/03,"11,773.40","23,017.72",2022-11-03,11773.4,23017.72,0,0
111/11/04,"11,872.74","23,211.94",2022-11-04,11872.74,23211.94,0,0
111/11/07,"12,064.63","23,587.10",2022-11-07,12064.63,23587.1,0,0
111/11/08,"12,116.11","23,687.75",2022-11-08,12116.11,23687.75,0,0
111/11/09,"12,281.44","24,010.98",2022-11-09,12281.44,24010.98,0,0
111/11/10,"12,207.24","23,865.90",2022-11-10,12207.24,23865.9,0,0
111/11/11,"12,445.93","24,332.55",2022-11-11,12445.93,24332.55,0,0
111/11/14,"12,633.22","24,698.73",2022-11-14,12633.22,24698.73,0,0
111/11/15,"12,724.76","24,877.69",2022-11-15,12724.76,24877.69,0,0
