日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/09/01,"9,588.33","17,217.81",2020-09-01,9588.33,17217.81,0,0
109/09/02,"9,626.62","17,286.58",2020-09-02,9626.62,17286.58,0,0
109/09/03,"9,660.22","17,351.81",2020-09-03,9660.22,17351.81,0,0
109/09/04,"9,584.25","17,215.35",2020-09-04,9584.25,17215.35,0,0
109/09/07,"9,460.99","17,000.11",2020-09-07,9460.99,17000.11,0,0
109/09/08,"9,448.53","16,997.65",2020-09-08,9448.53,16997.65,0,0
109/09/09,"9,445.43","16,992.07",2020-09-09,9445.43,16992.07,0,0
109/09/10,"9,446.14","16,993.34",2020-09-10,9446.14,16993.34,0,0
109/09/11,"9,422.85","16,951.45",2020-09-11,9422.85,16951.45,0,0
109/09/14,"9,504.24","17,097.86",2020-09-14,9504.24,17097.86,0,0
109/09/15,"9,537.00","17,156.80",2020-09-15,9537.0,17156.8,0,0
109/09/16,"9,564.48","17,210.55",2020-09-16,9564.48,17210.55,0,0
109/09/17,"9,553.50","17,190.78",2020-09-17,9553.5,17190.78,0,0
109/09/18,"9,585.48","17,248.39",2020-09-18,9585.48,17248.39,0,0
109/09/21,"9,486.36","17,070.04",2020-09-21,9486.36,17070.04,0,0
109/09/22,"9,375.00","16,869.64",2020-09-22,9375.0,16869.64,0,0
109/09/23,"9,351.33","16,827.05",2020-09-23,9351.33,16827.05,0,0
109/09/24,"9,064.64","16,314.50",2020-09-24,9064.64,16314.5,0,0
109/09/25,"8,995.06","16,189.27",2020-09-25,8995.06,16189.27,0,0
109/09/28,"9,182.07","16,525.85",2020-09-28,9182.07,16525.85,0,0
109/09/29,"9,172.82","16,509.21",2020-09-29,9172.82,16509.21,0,0
109/09/30,"9,231.47","16,614.76",2020-09-30,9231.47,16614.76,0,0
