日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/05/02,"7,900.63","12,683.00",2018-05-02,7900.63,12683.0,0,0
107/05/03,"7,865.82","12,627.13",2018-05-03,7865.82,12627.13,0,0
107/05/04,"7,822.97","12,558.34",2018-05-04,7822.97,12558.34,0,0
107/05/07,"7,901.56","12,684.50",2018-05-07,7901.56,12684.5,0,0
107/05/08,"7,901.58","12,684.53",2018-05-08,7901.58,12684.53,0,0
107/05/09,"7,976.20","12,804.32",2018-05-09,7976.2,12804.32,0,0
107/05/10,"8,042.93","12,911.44",2018-05-10,8042.93,12911.44,0,0
107/05/11,"8,053.59","12,928.56",2018-05-11,8053.59,12928.56,0,0
107/05/14,"8,180.04","13,131.54",2018-05-14,8180.04,13131.54,0,0
107/05/15,"8,147.91","13,079.96",2018-05-15,8147.91,13079.96,0,0
107/05/16,"8,165.08","13,107.53",2018-05-16,8165.08,13107.53,0,0
107/05/17,"8,153.36","13,088.71",2018-05-17,8153.36,13088.71,0,0
107/05/18,"8,160.46","13,100.12",2018-05-18,8160.46,13100.12,0,0
107/05/21,"8,294.70","13,315.60",2018-05-21,8294.7,13315.6,0,0
107/05/22,"8,315.52","13,349.04",2018-05-22,8315.52,13349.04,0,0
107/05/23,"8,266.51","13,270.35",2018-05-23,8266.51,13270.35,0,0
107/05/24,"8,313.30","13,345.47",2018-05-24,8313.3,13345.47,0,0
107/05/25,"8,319.01","13,354.63",2018-05-25,8319.01,13354.63,0,0
107/05/28,"8,372.61","13,440.67",2018-05-28,8372.61,13440.67,0,0
107/05/29,"8,357.91","13,417.08",2018-05-29,8357.91,13417.08,0,0
107/05/30,"8,266.21","13,269.88",2018-05-30,8266.21,13269.88,0,0
107/05/31,"8,339.25","13,387.12",2018-05-31,8339.25,13387.12,0,0
