日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 96/09/03,"9,213.69","10,483.30",2007-09-03,9213.69,10483.3,0,0
 96/09/04,"9,151.97","10,413.07",2007-09-04,9151.97,10413.07,0,0
 96/09/05,"9,101.30","10,355.43",2007-09-05,9101.3,10355.43,0,0
 96/09/06,"9,261.58","10,537.79",2007-09-06,9261.58,10537.79,0,0
 96/09/07,"9,303.06","10,584.99",2007-09-07,9303.06,10584.99,0,0
 96/09/10,"9,241.11","10,517.75",2007-09-10,9241.11,10517.75,0,0
 96/09/11,"9,318.23","10,605.52",2007-09-11,9318.23,10605.52,0,0
 96/09/12,"9,359.73","10,652.76",2007-09-12,9359.73,10652.76,0,0
 96/09/13,"9,224.37","10,500.42",2007-09-13,9224.37,10500.42,0,0
 96/09/14,"9,272.17","10,554.85",2007-09-14,9272.17,10554.85,0,0
 96/09/17,"9,144.66","10,409.69",2007-09-17,9144.66,10409.69,0,0
 96/09/18,"9,144.66","10,409.69",2007-09-18,9144.66,10409.69,0,0
 96/09/19,"9,074.67","10,330.02",2007-09-19,9074.67,10330.02,0,0
 96/09/20,"9,100.80","10,359.76",2007-09-20,9100.8,10359.76,0,0
 96/09/21,"9,276.87","10,567.70",2007-09-21,9276.87,10567.7,0,0
 96/09/26,"9,546.94","10,875.34",2007-09-26,9546.94,10875.34,0,0
 96/09/27,"9,743.84","11,099.64",2007-09-27,9743.84,11099.64,0,0
 96/09/28,"9,723.66","11,077.89",2007-09-28,9723.66,11077.89,0,0
 96/09/29,"9,839.27","11,209.60",2007-09-29,9839.27,11209.6,0,0
