日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/05/02,"7,508.31","10,421.52",2014-05-02,7508.31,10421.52,0,0
103/05/05,"7,525.95","10,446.00",2014-05-05,7525.95,10446.0,0,0
103/05/06,"7,542.84","10,471.60",2014-05-06,7542.84,10471.6,0,0
103/05/07,"7,516.88","10,435.56",2014-05-07,7516.88,10435.56,0,0
103/05/08,"7,558.01","10,492.66",2014-05-08,7558.01,10492.66,0,0
103/05/09,"7,485.14","10,391.50",2014-05-09,7485.14,10391.5,0,0
103/05/12,"7,427.46","10,311.42",2014-05-12,7427.46,10311.42,0,0
103/05/13,"7,406.09","10,281.75",2014-05-13,7406.09,10281.75,0,0
103/05/14,"7,440.60","10,329.67",2014-05-14,7440.6,10329.67,0,0
103/05/15,"7,469.29","10,369.49",2014-05-15,7469.29,10369.49,0,0
103/05/16,"7,485.28","10,391.69",2014-05-16,7485.28,10391.69,0,0
103/05/19,"7,499.71","10,411.72",2014-05-19,7499.71,10411.72,0,0
103/05/20,"7,469.50","10,369.78",2014-05-20,7469.5,10369.78,0,0
103/05/21,"7,430.50","10,315.64",2014-05-21,7430.5,10315.64,0,0
103/05/22,"7,484.40","10,390.47",2014-05-22,7484.4,10390.47,0,0
103/05/23,"7,514.42","10,432.15",2014-05-23,7514.42,10432.15,0,0
103/05/26,"7,553.90","10,486.96",2014-05-26,7553.9,10486.96,0,0
103/05/27,"7,554.97","10,488.44",2014-05-27,7554.97,10488.44,0,0
103/05/28,"7,618.34","10,576.41",2014-05-28,7618.34,10576.41,0,0
103/05/29,"7,625.06","10,585.75",2014-05-29,7625.06,10585.75,0,0
103/05/30,"7,650.32","10,620.82",2014-05-30,7650.32,10620.82,0,0
