日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/04/01,"14,766.52","27,510.30",2022-04-01,14766.52,27510.3,0,0
111/04/06,"14,776.16","27,528.25",2022-04-06,14776.16,27528.25,0,0
111/04/07,"14,447.49","26,924.33",2022-04-07,14447.49,26924.33,0,0
111/04/08,"14,580.66","27,172.52",2022-04-08,14580.66,27172.52,0,0
111/04/11,"14,350.38","26,743.37",2022-04-11,14350.38,26743.37,0,0
111/04/12,"14,270.07","26,593.70",2022-04-12,14270.07,26593.7,0,0
111/04/13,"14,508.73","27,038.47",2022-04-13,14508.73,27038.47,0,0
111/04/14,"14,497.60","27,026.23",2022-04-14,14497.6,27026.23,0,0
111/04/15,"14,312.37","26,685.14",2022-04-15,14312.37,26685.14,0,0
111/04/18,"14,206.94","26,488.58",2022-04-18,14206.94,26488.58,0,0
111/04/19,"14,324.44","26,707.64",2022-04-19,14324.44,26707.64,0,0
111/04/20,"14,416.51","26,879.31",2022-04-20,14416.51,26879.31,0,0
111/04/21,"14,444.40","26,939.28",2022-04-21,14444.4,26939.28,0,0
111/04/22,"14,355.27","26,808.70",2022-04-22,14355.27,26808.7,0,0
111/04/25,"13,906.32","25,970.30",2022-04-25,13906.32,25970.3,0,0
111/04/26,"13,933.30","26,020.68",2022-04-26,13933.3,26020.68,0,0
