日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 96/02/01,"7,954.43","8,831.80",2007-02-01,7954.43,8831.8,0,0
 96/02/02,"8,031.78","8,917.68",2007-02-02,8031.78,8917.68,0,0
 96/02/05,"8,043.82","8,931.05",2007-02-05,8043.82,8931.05,0,0
 96/02/06,"8,138.68","9,036.37",2007-02-06,8138.68,9036.37,0,0
 96/02/07,"8,084.39","8,976.10",2007-02-07,8084.39,8976.1,0,0
 96/02/08,"8,094.33","8,987.13",2007-02-08,8094.33,8987.13,0,0
 96/02/09,"8,108.65","9,003.02",2007-02-09,8108.65,9003.02,0,0
 96/02/12,"8,042.08","8,929.11",2007-02-12,8042.08,8929.11,0,0
 96/02/13,"8,051.81","8,939.92",2007-02-13,8051.81,8939.92,0,0
 96/02/14,"8,114.85","9,009.91",2007-02-14,8114.85,9009.91,0,0
 96/02/26,"8,225.40","9,132.66",2007-02-26,8225.4,9132.66,0,0
 96/02/27,"8,244.05","9,153.36",2007-02-27,8244.05,9153.36,0,0
