日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/09/01,"20,408.87","43,543.36",2025-09-01,20408.87,43543.36,0,0
114/09/02,"20,210.25","43,140.62",2025-09-02,20210.25,43140.62,0,0
114/09/03,"20,386.57","43,516.98",2025-09-03,20386.57,43516.98,0,0
114/09/04,"20,535.57","43,848.62",2025-09-04,20535.57,43848.62,0,0
114/09/05,"20,747.12","44,300.34",2025-09-05,20747.12,44300.34,0,0
114/09/08,"20,919.82","44,669.09",2025-09-08,20919.82,44669.09,0,0
114/09/09,"21,044.21","44,934.68",2025-09-09,21044.21,44934.68,0,0
114/09/10,"21,105.99","45,066.61",2025-09-10,21105.99,45066.61,0,0
114/09/11,"20,845.03","44,509.39",2025-09-11,20845.03,44509.39,0,0
114/09/12,"20,950.85","44,735.33",2025-09-12,20950.85,44735.33,0,0
114/09/15,"20,818.04","44,451.77",2025-09-15,20818.04,44451.77,0,0
114/09/16,"20,975.81","44,788.63",2025-09-16,20975.81,44788.63,0,0
114/09/17,"20,907.17","44,642.08",2025-09-17,20907.17,44642.08,0,0
