日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/10/01,"4,881.82","5,815.97",2008-10-01,4881.82,5815.97,0,0
 97/10/02,"4,839.85","5,765.97",2008-10-02,4839.85,5765.97,0,0
 97/10/03,"4,915.53","5,856.13",2008-10-03,4915.53,5856.13,0,0
 97/10/06,"4,673.91","5,568.27",2008-10-06,4673.91,5568.27,0,0
 97/10/07,"4,691.95","5,589.77",2008-10-07,4691.95,5589.77,0,0
 97/10/08,"4,402.42","5,249.99",2008-10-08,4402.42,5249.99,0,0
 97/10/09,"4,282.60","5,107.10",2008-10-09,4282.6,5107.1,0,0
 97/10/13,"4,180.76","4,985.65",2008-10-13,4180.76,4985.65,0,0
 97/10/14,"4,442.36","5,297.62",2008-10-14,4442.36,5297.62,0,0
 97/10/15,"4,426.83","5,279.09",2008-10-15,4426.83,5279.09,0,0
 97/10/16,"4,288.45","5,114.07",2008-10-16,4288.45,5114.07,0,0
 97/10/17,"4,184.54","4,990.15",2008-10-17,4184.54,4990.15,0,0
 97/10/20,"4,185.40","4,991.18",2008-10-20,4185.4,4991.18,0,0
 97/10/21,"4,178.09","4,982.47",2008-10-21,4178.09,4982.47,0,0
 97/10/22,"4,095.64","4,884.15",2008-10-22,4095.64,4884.15,0,0
 97/10/23,"3,970.59","4,735.01",2008-10-23,3970.59,4735.01,0,0
 97/10/24,"3,838.10","4,577.02",2008-10-24,3838.1,4577.02,0,0
 97/10/27,"3,606.71","4,301.09",2008-10-27,3606.71,4301.09,0,0
 97/10/28,"3,643.85","4,345.37",2008-10-28,3643.85,4345.37,0,0
 97/10/29,"3,588.21","4,279.02",2008-10-29,3588.21,4279.02,0,0
 97/10/30,"3,802.96","4,535.12",2008-10-30,3802.96,4535.12,0,0
 97/10/31,"3,924.58","4,680.15",2008-10-31,3924.58,4680.15,0,0
