日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/01/02,"23,460.91","50,143.11",2026-01-02,23460.91,50143.11,0,0
115/01/05,"23,626.29","50,496.57",2026-01-05,23626.29,50496.57,0,0
115/01/06,"24,090.99","51,489.78",2026-01-06,24090.99,51489.78,0,0
115/01/07,"24,336.79","52,015.14",2026-01-07,24336.79,52015.14,0,0
115/01/08,"24,216.61","51,758.27",2026-01-08,24216.61,51758.27,0,0
115/01/09,"24,160.72","51,638.82",2026-01-09,24160.72,51638.82,0,0
115/01/12,"24,609.90","52,598.85",2026-01-12,24609.9,52598.85,0,0
115/01/13,"24,722.84","52,840.24",2026-01-13,24722.84,52840.24,0,0
115/01/14,"25,137.66","53,726.84",2026-01-14,25137.66,53726.84,0,0
115/01/15,"25,221.00","53,904.97",2026-01-15,25221.0,53904.97,0,0
115/01/16,"25,608.72","54,733.62",2026-01-16,25608.72,54733.62,0,0
115/01/19,"25,978.95","55,524.93",2026-01-19,25978.95,55524.93,0,0
115/01/20,"26,082.45","55,746.13",2026-01-20,26082.45,55746.13,0,0
115/01/21,"25,677.90","54,881.49",2026-01-21,25677.9,54881.49,0,0
115/01/22,"26,065.35","55,709.59",2026-01-22,26065.35,55709.59,0,0
115/01/23,"26,193.90","55,984.33",2026-01-23,26193.9,55984.33,0,0
115/01/26,"26,503.15","56,645.30",2026-01-26,26503.15,56645.3,0,0
115/01/27,"26,715.53","57,099.23",2026-01-27,26715.53,57099.23,0,0
115/01/28,"27,181.16","58,094.42",2026-01-28,27181.16,58094.42,0,0
