日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/10/01,"7,192.88","9,982.68",2013-10-01,7192.88,9982.68,0,0
102/10/02,"7,221.04","10,021.75",2013-10-02,7221.04,10021.75,0,0
102/10/03,"7,352.98","10,204.87",2013-10-03,7352.98,10204.87,0,0
102/10/04,"7,382.01","10,245.16",2013-10-04,7382.01,10245.16,0,0
102/10/07,"7,385.64","10,250.20",2013-10-07,7385.64,10250.2,0,0
102/10/08,"7,389.41","10,255.43",2013-10-08,7389.41,10255.43,0,0
102/10/09,"7,352.91","10,204.78",2013-10-09,7352.91,10204.78,0,0
102/10/11,"7,347.00","10,196.58",2013-10-11,7347.0,10196.58,0,0
102/10/14,"7,276.78","10,099.12",2013-10-14,7276.78,10099.12,0,0
102/10/15,"7,356.24","10,209.40",2013-10-15,7356.24,10209.4,0,0
102/10/16,"7,322.22","10,162.18",2013-10-16,7322.22,10162.18,0,0
102/10/17,"7,336.89","10,182.55",2013-10-17,7336.89,10182.55,0,0
102/10/18,"7,392.51","10,259.74",2013-10-18,7392.51,10259.74,0,0
102/10/21,"7,374.47","10,234.70",2013-10-21,7374.47,10234.7,0,0
102/10/22,"7,359.86","10,214.42",2013-10-22,7359.86,10214.42,0,0
102/10/23,"7,331.33","10,174.82",2013-10-23,7331.33,10174.82,0,0
102/10/24,"7,351.54","10,202.87",2013-10-24,7351.54,10202.87,0,0
102/10/25,"7,289.78","10,117.16",2013-10-25,7289.78,10117.16,0,0
102/10/28,"7,304.46","10,137.53",2013-10-28,7304.46,10137.53,0,0
102/10/29,"7,319.23","10,158.04",2013-10-29,7319.23,10158.04,0,0
102/10/30,"7,343.04","10,191.07",2013-10-30,7343.04,10191.07,0,0
102/10/31,"7,343.57","10,191.81",2013-10-31,7343.57,10191.81,0,0
