日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/06/01,"7,401.76","10,597.17",2015-06-01,7401.76,10597.17,0,0
104/06/02,"7,379.81","10,565.74",2015-06-02,7379.81,10565.74,0,0
104/06/03,"7,333.24","10,499.07",2015-06-03,7333.24,10499.07,0,0
104/06/04,"7,165.85","10,259.41",2015-06-04,7165.85,10259.41,0,0
104/06/05,"7,127.06","10,203.88",2015-06-05,7127.06,10203.88,0,0
104/06/08,"7,135.17","10,215.49",2015-06-08,7135.17,10215.49,0,0
104/06/09,"6,919.49","9,911.49",2015-06-09,6919.49,9911.49,0,0
104/06/10,"7,027.06","10,065.58",2015-06-10,7027.06,10065.58,0,0
104/06/11,"6,961.31","9,971.39",2015-06-11,6961.31,9971.39,0,0
104/06/12,"6,947.13","9,951.09",2015-06-12,6947.13,9951.09,0,0
104/06/15,"6,924.54","9,920.78",2015-06-15,6924.54,9920.78,0,0
104/06/16,"6,841.91","9,802.40",2015-06-16,6841.91,9802.4,0,0
104/06/17,"6,842.89","9,803.80",2015-06-17,6842.89,9803.8,0,0
104/06/18,"6,907.17","9,896.63",2015-06-18,6907.17,9896.63,0,0
104/06/22,"6,979.76","10,002.12",2015-06-22,6979.76,10002.12,0,0
104/06/23,"7,007.13","10,041.35",2015-06-23,7007.13,10041.35,0,0
104/06/24,"6,985.51","10,010.37",2015-06-24,6985.51,10010.37,0,0
104/06/25,"7,044.75","10,095.48",2015-06-25,7044.75,10095.48,0,0
104/06/26,"7,049.66","10,102.52",2015-06-26,7049.66,10102.52,0,0
104/06/29,"6,917.21","9,912.70",2015-06-29,6917.21,9912.7,0,0
104/06/30,"6,981.35","10,019.94",2015-06-30,6981.35,10019.94,0,0
