日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/07/02,"8,126.21","13,087.09",2018-07-02,8126.21,13087.09,0,0
107/07/03,"8,007.57","12,896.02",2018-07-03,8007.57,12896.02,0,0
107/07/04,"8,017.84","12,927.03",2018-07-04,8017.84,12927.03,0,0
107/07/05,"7,874.78","12,715.55",2018-07-05,7874.78,12715.55,0,0
107/07/06,"7,889.14","12,744.94",2018-07-06,7889.14,12744.94,0,0
107/07/09,"7,959.38","12,868.37",2018-07-09,7959.38,12868.37,0,0
107/07/10,"8,044.71","13,016.50",2018-07-10,8044.71,13016.5,0,0
107/07/11,"7,969.72","12,903.75",2018-07-11,7969.72,12903.75,0,0
107/07/12,"8,041.63","13,070.04",2018-07-12,8041.63,13070.04,0,0
107/07/13,"8,152.96","13,272.92",2018-07-13,8152.96,13272.92,0,0
107/07/16,"8,149.05","13,268.68",2018-07-16,8149.05,13268.68,0,0
107/07/17,"8,134.35","13,261.08",2018-07-17,8134.35,13261.08,0,0
107/07/18,"8,199.14","13,395.21",2018-07-18,8199.14,13395.21,0,0
107/07/19,"8,167.09","13,349.99",2018-07-19,8167.09,13349.99,0,0
107/07/20,"8,142.01","13,313.32",2018-07-20,8142.01,13313.32,0,0
107/07/23,"8,108.32","13,289.88",2018-07-23,8108.32,13289.88,0,0
107/07/24,"8,170.71","13,395.14",2018-07-24,8170.71,13395.14,0,0
107/07/25,"8,177.94","13,433.11",2018-07-25,8177.94,13433.11,0,0
107/07/26,"8,213.63","13,502.72",2018-07-26,8213.63,13502.72,0,0
107/07/27,"8,269.54","13,603.20",2018-07-27,8269.54,13603.2,0,0
107/07/30,"8,201.94","13,502.78",2018-07-30,8201.94,13502.78,0,0
107/07/31,"8,240.95","13,588.36",2018-07-31,8240.95,13588.36,0,0
