日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/12/02,"8,331.72","14,513.51",2019-12-02,8331.72,14513.51,0,0
108/12/03,"8,367.90","14,576.54",2019-12-03,8367.9,14576.54,0,0
108/12/04,"8,354.53","14,553.24",2019-12-04,8354.53,14553.24,0,0
108/12/05,"8,396.79","14,626.86",2019-12-05,8396.79,14626.86,0,0
108/12/06,"8,399.04","14,630.77",2019-12-06,8399.04,14630.77,0,0
108/12/09,"8,442.16","14,705.88",2019-12-09,8442.16,14705.88,0,0
108/12/10,"8,454.11","14,726.71",2019-12-10,8454.11,14726.71,0,0
108/12/11,"8,477.96","14,768.26",2019-12-11,8477.96,14768.26,0,0
108/12/12,"8,486.45","14,783.04",2019-12-12,8486.45,14783.04,0,0
108/12/13,"8,491.26","14,791.42",2019-12-13,8491.26,14791.42,0,0
108/12/16,"8,574.97","14,937.24",2019-12-16,8574.97,14937.24,0,0
108/12/17,"8,637.92","15,046.90",2019-12-17,8637.92,15046.9,0,0
108/12/18,"8,647.46","15,063.51",2019-12-18,8647.46,15063.51,0,0
108/12/19,"8,609.94","14,998.15",2019-12-19,8609.94,14998.15,0,0
108/12/20,"8,577.13","14,941.00",2019-12-20,8577.13,14941.0,0,0
108/12/23,"8,575.53","14,938.21",2019-12-23,8575.53,14938.21,0,0
108/12/24,"8,568.13","14,925.33",2019-12-24,8568.13,14925.33,0,0
108/12/25,"8,608.18","14,995.10",2019-12-25,8608.18,14995.1,0,0
108/12/26,"8,588.04","14,960.00",2019-12-26,8588.04,14960.0,0,0
108/12/27,"8,637.30","15,045.81",2019-12-27,8637.3,15045.81,0,0
108/12/30,"8,646.29","15,061.47",2019-12-30,8646.29,15061.47,0,0
108/12/31,"8,656.31","15,078.92",2019-12-31,8656.31,15078.92,0,0
