日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/02/11,"7,282.22","12,162.78",2019-02-11,7282.22,12162.78,0,0
108/02/12,"7,350.41","12,276.67",2019-02-12,7350.41,12276.67,0,0
108/02/13,"7,364.75","12,300.61",2019-02-13,7364.75,12300.61,0,0
108/02/14,"7,369.23","12,308.10",2019-02-14,7369.23,12308.1,0,0
108/02/15,"7,366.29","12,303.18",2019-02-15,7366.29,12303.18,0,0
108/02/18,"7,411.22","12,378.23",2019-02-18,7411.22,12378.23,0,0
108/02/19,"7,459.67","12,459.16",2019-02-19,7459.67,12459.16,0,0
108/02/20,"7,512.59","12,547.55",2019-02-20,7512.59,12547.55,0,0
108/02/21,"7,539.84","12,593.06",2019-02-21,7539.84,12593.06,0,0
108/02/22,"7,519.68","12,559.39",2019-02-22,7519.68,12559.39,0,0
108/02/25,"7,585.49","12,669.31",2019-02-25,7585.49,12669.31,0,0
108/02/26,"7,576.26","12,653.88",2019-02-26,7576.26,12653.88,0,0
108/02/27,"7,581.91","12,663.31",2019-02-27,7581.91,12663.31,0,0
