日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/09/01,"7,741.17","11,071.77",2014-09-01,7741.17,11071.77,0,0
103/09/02,"7,637.79","10,930.86",2014-09-02,7637.79,10930.86,0,0
103/09/03,"7,645.64","10,942.10",2014-09-03,7645.64,10942.1,0,0
103/09/04,"7,622.57","10,909.08",2014-09-04,7622.57,10909.08,0,0
103/09/05,"7,620.31","10,905.85",2014-09-05,7620.31,10905.85,0,0
103/09/09,"7,641.27","10,935.85",2014-09-09,7641.27,10935.85,0,0
103/09/10,"7,602.98","10,881.04",2014-09-10,7602.98,10881.04,0,0
103/09/11,"7,569.55","10,833.20",2014-09-11,7569.55,10833.2,0,0
103/09/12,"7,480.78","10,706.16",2014-09-12,7480.78,10706.16,0,0
103/09/15,"7,461.18","10,678.10",2014-09-15,7461.18,10678.1,0,0
103/09/16,"7,386.56","10,571.31",2014-09-16,7386.56,10571.31,0,0
103/09/17,"7,410.33","10,605.33",2014-09-17,7410.33,10605.33,0,0
103/09/18,"7,454.01","10,667.84",2014-09-18,7454.01,10667.84,0,0
103/09/19,"7,473.52","10,695.77",2014-09-19,7473.52,10695.77,0,0
103/09/22,"7,383.45","10,566.86",2014-09-22,7383.45,10566.86,0,0
103/09/23,"7,355.84","10,527.34",2014-09-23,7355.84,10527.34,0,0
103/09/24,"7,364.56","10,541.12",2014-09-24,7364.56,10541.12,0,0
103/09/25,"7,278.03","10,417.27",2014-09-25,7278.03,10417.27,0,0
103/09/26,"7,262.25","10,394.68",2014-09-26,7262.25,10394.68,0,0
103/09/29,"7,242.89","10,366.97",2014-09-29,7242.89,10366.97,0,0
103/09/30,"7,238.25","10,360.33",2014-09-30,7238.25,10360.33,0,0
