日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/08/03,"6,259.12","9,186.03",2015-08-03,6259.12,9186.03,0,0
104/08/04,"6,202.69","9,107.25",2015-08-04,6202.69,9107.25,0,0
104/08/05,"6,247.53","9,173.08",2015-08-05,6247.53,9173.08,0,0
104/08/06,"6,130.53","9,050.98",2015-08-06,6130.53,9050.98,0,0
104/08/07,"6,114.96","9,030.23",2015-08-07,6114.96,9030.23,0,0
104/08/10,"6,211.75","9,173.16",2015-08-10,6211.75,9173.16,0,0
104/08/11,"6,133.94","9,069.61",2015-08-11,6133.94,9069.61,0,0
104/08/12,"6,030.50","8,923.33",2015-08-12,6030.5,8923.33,0,0
104/08/13,"6,052.16","8,979.98",2015-08-13,6052.16,8979.98,0,0
104/08/14,"6,028.66","8,945.11",2015-08-14,6028.66,8945.11,0,0
104/08/17,"5,955.57","8,841.94",2015-08-17,5955.57,8841.94,0,0
104/08/18,"5,902.27","8,765.28",2015-08-18,5902.27,8765.28,0,0
104/08/19,"5,745.24","8,533.93",2015-08-19,5745.24,8533.93,0,0
104/08/20,"5,770.39","8,571.29",2015-08-20,5770.39,8571.29,0,0
104/08/21,"5,578.98","8,286.97",2015-08-21,5578.98,8286.97,0,0
104/08/24,"5,231.69","7,771.11",2015-08-24,5231.69,7771.11,0,0
104/08/25,"5,418.27","8,057.81",2015-08-25,5418.27,8057.81,0,0
104/08/26,"5,487.48","8,160.74",2015-08-26,5487.48,8160.74,0,0
104/08/27,"5,613.90","8,354.32",2015-08-27,5613.9,8354.32,0,0
104/08/28,"5,739.23","8,545.50",2015-08-28,5739.23,8545.5,0,0
104/08/31,"5,793.59","8,631.53",2015-08-31,5793.59,8631.53,0,0
