日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/04/01,"12,246.73","22,051.50",2021-04-01,12246.73,22051.5,0,0
110/04/06,"12,327.88","22,197.61",2021-04-06,12327.88,22197.61,0,0
110/04/07,"12,472.09","22,457.29",2021-04-07,12472.09,22457.29,0,0
110/04/08,"12,563.83","22,622.46",2021-04-08,12563.83,22622.46,0,0
110/04/09,"12,506.34","22,531.57",2021-04-09,12506.34,22531.57,0,0
110/04/12,"12,659.12","22,806.82",2021-04-12,12659.12,22806.82,0,0
110/04/13,"12,496.09","22,513.10",2021-04-13,12496.09,22513.1,0,0
110/04/14,"12,454.23","22,437.68",2021-04-14,12454.23,22437.68,0,0
110/04/15,"12,561.16","22,630.33",2021-04-15,12561.16,22630.33,0,0
110/04/16,"12,798.03","23,063.53",2021-04-16,12798.03,23063.53,0,0
110/04/19,"13,037.69","23,495.42",2021-04-19,13037.69,23495.42,0,0
110/04/20,"13,094.39","23,597.60",2021-04-20,13094.39,23597.6,0,0
110/04/21,"13,218.18","23,820.69",2021-04-21,13218.18,23820.69,0,0
110/04/22,"13,039.11","23,503.94",2021-04-22,13039.11,23503.94,0,0
110/04/23,"13,148.65","23,726.93",2021-04-23,13148.65,23726.93,0,0
110/04/26,"13,460.71","24,290.06",2021-04-26,13460.71,24290.06,0,0
110/04/27,"13,553.21","24,456.97",2021-04-27,13553.21,24456.97,0,0
110/04/28,"13,696.93","24,716.33",2021-04-28,13696.93,24716.33,0,0
110/04/29,"13,696.23","24,715.05",2021-04-29,13696.23,24715.05,0,0
