日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/08/01,"6,968.42","9,610.18",2013-08-01,6968.42,9610.18,0,0
102/08/02,"6,982.58","9,629.71",2013-08-02,6982.58,9629.71,0,0
102/08/05,"7,030.72","9,697.80",2013-08-05,7030.72,9697.8,0,0
102/08/06,"6,970.73","9,619.29",2013-08-06,6970.73,9619.29,0,0
102/08/07,"6,854.81","9,461.10",2013-08-07,6854.81,9461.1,0,0
102/08/08,"6,864.48","9,485.83",2013-08-08,6864.48,9485.83,0,0
102/08/09,"6,820.74","9,426.76",2013-08-09,6820.74,9426.76,0,0
102/08/12,"6,857.88","9,482.92",2013-08-12,6857.88,9482.92,0,0
102/08/13,"6,952.29","9,613.47",2013-08-13,6952.29,9613.47,0,0
102/08/14,"6,923.91","9,577.99",2013-08-14,6923.91,9577.99,0,0
102/08/15,"6,858.93","9,500.41",2013-08-15,6858.93,9500.41,0,0
102/08/16,"6,891.99","9,546.21",2013-08-16,6891.99,9546.21,0,0
102/08/19,"6,882.47","9,538.13",2013-08-19,6882.47,9538.13,0,0
102/08/20,"6,804.10","9,429.99",2013-08-20,6804.1,9429.99,0,0
102/08/21,"6,804.10","9,429.99",2013-08-21,6804.1,9429.99,0,0
102/08/22,"6,805.52","9,431.96",2013-08-22,6805.52,9431.96,0,0
102/08/23,"6,845.24","9,490.09",2013-08-23,6845.24,9490.09,0,0
102/08/26,"6,861.51","9,512.64",2013-08-26,6861.51,9512.64,0,0
102/08/27,"6,795.57","9,421.23",2013-08-27,6795.57,9421.23,0,0
102/08/28,"6,786.53","9,409.04",2013-08-28,6786.53,9409.04,0,0
102/08/29,"6,868.91","9,526.39",2013-08-29,6868.91,9526.39,0,0
102/08/30,"6,966.01","9,661.06",2013-08-30,6966.01,9661.06,0,0
