日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/03/01,"14,944.49","27,801.19",2022-03-01,14944.49,27801.19,0,0
111/03/02,"14,947.02","27,805.90",2022-03-02,14947.02,27805.9,0,0
111/03/03,"15,016.07","27,934.35",2022-03-03,15016.07,27934.35,0,0
111/03/04,"14,814.55","27,559.46",2022-03-04,14814.55,27559.46,0,0
111/03/07,"14,347.99","26,691.52",2022-03-07,14347.99,26691.52,0,0
111/03/08,"14,012.99","26,068.32",2022-03-08,14012.99,26068.32,0,0
111/03/09,"14,143.32","26,310.77",2022-03-09,14143.32,26310.77,0,0
111/03/10,"14,480.61","26,938.23",2022-03-10,14480.61,26938.23,0,0
111/03/11,"14,407.33","26,801.90",2022-03-11,14407.33,26801.9,0,0
111/03/14,"14,455.96","26,892.37",2022-03-14,14455.96,26892.37,0,0
111/03/15,"14,165.63","26,352.28",2022-03-15,14165.63,26352.28,0,0
111/03/16,"14,180.97","26,380.82",2022-03-16,14180.97,26380.82,0,0
111/03/17,"14,562.37","27,090.34",2022-03-17,14562.37,27090.34,0,0
