日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/10/02,"7,534.72","12,092.93",2017-10-02,7534.72,12092.93,0,0
106/10/03,"7,517.68","12,065.58",2017-10-03,7517.68,12065.58,0,0
106/10/05,"7,573.35","12,154.92",2017-10-05,7573.35,12154.92,0,0
106/10/06,"7,577.08","12,160.90",2017-10-06,7577.08,12160.9,0,0
106/10/11,"7,609.66","12,213.19",2017-10-11,7609.66,12213.19,0,0
106/10/12,"7,671.47","12,314.29",2017-10-12,7671.47,12314.29,0,0
106/10/13,"7,703.41","12,365.57",2017-10-13,7703.41,12365.57,0,0
106/10/16,"7,746.33","12,434.47",2017-10-16,7746.33,12434.47,0,0
106/10/17,"7,656.88","12,290.89",2017-10-17,7656.88,12290.89,0,0
106/10/18,"7,631.68","12,250.44",2017-10-18,7631.68,12250.44,0,0
106/10/19,"7,674.36","12,318.94",2017-10-19,7674.36,12318.94,0,0
106/10/20,"7,668.09","12,308.88",2017-10-20,7668.09,12308.88,0,0
106/10/23,"7,688.78","12,342.09",2017-10-23,7688.78,12342.09,0,0
106/10/24,"7,744.38","12,431.33",2017-10-24,7744.38,12431.33,0,0
106/10/25,"7,699.72","12,359.65",2017-10-25,7699.72,12359.65,0,0
106/10/26,"7,729.97","12,408.21",2017-10-26,7729.97,12408.21,0,0
106/10/27,"7,610.73","12,216.81",2017-10-27,7610.73,12216.81,0,0
106/10/30,"7,604.58","12,206.93",2017-10-30,7604.58,12206.93,0,0
106/10/31,"7,685.14","12,336.25",2017-10-31,7685.14,12336.25,0,0
