日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/07/01,"7,047.13","10,114.35",2015-07-01,7047.13,10114.35,0,0
104/07/02,"7,045.33","10,118.82",2015-07-02,7045.33,10118.82,0,0
104/07/03,"7,019.36","10,086.48",2015-07-03,7019.36,10086.48,0,0
104/07/06,"6,937.79","9,977.47",2015-07-06,6937.79,9977.47,0,0
104/07/07,"6,921.12","9,966.28",2015-07-07,6921.12,9966.28,0,0
104/07/08,"6,665.91","9,598.77",2015-07-08,6665.91,9598.77,0,0
104/07/09,"6,627.09","9,546.92",2015-07-09,6627.09,9546.92,0,0
104/07/10,"6,627.09","9,546.92",2015-07-10,6627.09,9546.92,0,0
104/07/13,"6,692.01","9,655.71",2015-07-13,6692.01,9655.71,0,0
104/07/14,"6,696.55","9,690.91",2015-07-14,6696.55,9690.91,0,0
104/07/15,"6,688.89","9,688.39",2015-07-15,6688.89,9688.39,0,0
104/07/16,"6,705.17","9,736.98",2015-07-16,6705.17,9736.98,0,0
104/07/17,"6,708.17","9,742.41",2015-07-17,6708.17,9742.41,0,0
104/07/20,"6,647.87","9,667.71",2015-07-20,6647.87,9667.71,0,0
104/07/21,"6,641.87","9,660.67",2015-07-21,6641.87,9660.67,0,0
104/07/22,"6,565.86","9,573.16",2015-07-22,6565.86,9573.16,0,0
104/07/23,"6,507.03","9,487.92",2015-07-23,6507.03,9487.92,0,0
104/07/24,"6,484.06","9,454.43",2015-07-24,6484.06,9454.43,0,0
104/07/27,"6,270.16","9,142.55",2015-07-27,6270.16,9142.55,0,0
104/07/28,"6,284.68","9,197.20",2015-07-28,6284.68,9197.2,0,0
104/07/29,"6,265.96","9,175.11",2015-07-29,6265.96,9175.11,0,0
104/07/30,"6,322.94","9,275.24",2015-07-30,6322.94,9275.24,0,0
104/07/31,"6,317.73","9,268.07",2015-07-31,6317.73,9268.07,0,0
