日期,臺灣中型100指數,臺灣中型100報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/11/02,"6,361.46","9,503.36",2015-11-02,6361.46,9503.36,0,0
104/11/03,"6,427.88","9,602.60",2015-11-03,6427.88,9602.6,0,0
104/11/04,"6,504.88","9,717.62",2015-11-04,6504.88,9717.62,0,0
104/11/05,"6,544.91","9,777.42",2015-11-05,6544.91,9777.42,0,0
104/11/06,"6,436.78","9,615.89",2015-11-06,6436.78,9615.89,0,0
104/11/09,"6,356.97","9,496.66",2015-11-09,6356.97,9496.66,0,0
104/11/10,"6,298.45","9,409.24",2015-11-10,6298.45,9409.24,0,0
104/11/11,"6,177.75","9,228.93",2015-11-11,6177.75,9228.93,0,0
104/11/12,"6,182.99","9,236.75",2015-11-12,6182.99,9236.75,0,0
104/11/13,"6,104.35","9,119.27",2015-11-13,6104.35,9119.27,0,0
104/11/16,"6,056.33","9,047.54",2015-11-16,6056.33,9047.54,0,0
104/11/17,"6,147.82","9,184.22",2015-11-17,6147.82,9184.22,0,0
104/11/18,"6,091.32","9,099.80",2015-11-18,6091.32,9099.8,0,0
104/11/19,"6,158.66","9,200.41",2015-11-19,6158.66,9200.41,0,0
104/11/20,"6,155.08","9,195.06",2015-11-20,6155.08,9195.06,0,0
104/11/23,"6,168.13","9,214.55",2015-11-23,6168.13,9214.55,0,0
104/11/24,"6,136.45","9,167.22",2015-11-24,6136.45,9167.22,0,0
104/11/25,"6,088.93","9,096.24",2015-11-25,6088.93,9096.24,0,0
104/11/26,"6,183.60","9,237.66",2015-11-26,6183.6,9237.66,0,0
104/11/27,"6,143.50","9,177.76",2015-11-27,6143.5,9177.76,0,0
104/11/30,"6,051.62","9,040.50",2015-11-30,6051.62,9040.5,0,0
